geo_level,geo_code,geo_version,name,variable,number
municipality,9362,,Lephalale,Flowing water/stream/river/spring/rain water,4410.415
municipality,9362,,Lephalale,Other water scheme (e.g. community water supply),11427.52
municipality,9362,,Lephalale,Own service (e.g. private borehole; own source on a farm; et,29504.7
municipality,9362,,Lephalale,Unspecified,209.528
municipality,7423,,Lesedi,A municipality,100994.3
municipality,7423,,Lesedi,A water vendor,214.6976
municipality,7423,,Lesedi,Do not know,232.2823
municipality,7423,,Lesedi,Flowing water/stream/river/spring/rain water,506.9384
municipality,7423,,Lesedi,Other water scheme (e.g. community water supply),664.0011
municipality,7423,,Lesedi,Own service (e.g. private borehole; own source on a farm; et,9859.858
municipality,7423,,Lesedi,Unspecified,0
municipality,4161,,Letsemeng,A municipality,31310.12
municipality,4161,,Letsemeng,A water vendor,99.17144
municipality,4161,,Letsemeng,Do not know,33.36982
municipality,4161,,Letsemeng,Flowing water/stream/river/spring/rain water,2284.018
municipality,4161,,Letsemeng,Other water scheme (e.g. community water supply),48.65836
municipality,4161,,Letsemeng,Own service (e.g. private borehole; own source on a farm; et,6268.96
municipality,4161,,Letsemeng,Unspecified,0
province,LIM,,Limpopo,A municipality,3280475
province,LIM,,Limpopo,A water vendor,368683.5
province,LIM,,Limpopo,Do not know,79420.51
province,LIM,,Limpopo,Flowing water/stream/river/spring/rain water,354986
province,LIM,,Limpopo,Other water scheme (e.g. community water supply),995302.4
province,LIM,,Limpopo,Own service (e.g. private borehole; own source on a farm; et,718470.1
province,LIM,,Limpopo,Unspecified,1752.199
municipality,6372,,Local Municipality of Madibeng,A municipality,322307.9
municipality,6372,,Local Municipality of Madibeng,A water vendor,48336.35
municipality,6372,,Local Municipality of Madibeng,Do not know,9379.976
municipality,6372,,Local Municipality of Madibeng,Flowing water/stream/river/spring/rain water,4932.372
municipality,6372,,Local Municipality of Madibeng,Other water scheme (e.g. community water supply),72862.79
municipality,6372,,Local Municipality of Madibeng,Own service (e.g. private borehole; own source on a farm; et,78280.68
municipality,6372,,Local Municipality of Madibeng,Unspecified,9.890951
municipality,6383,,Mafikeng,A municipality,192122.4
municipality,6383,,Mafikeng,A water vendor,14572.43
municipality,6383,,Mafikeng,Do not know,3726.293
municipality,6383,,Mafikeng,Flowing water/stream/river/spring/rain water,661.0928
municipality,6383,,Mafikeng,Other water scheme (e.g. community water supply),36341.08
municipality,6383,,Mafikeng,Own service (e.g. private borehole; own source on a farm; et,66876.64
municipality,6383,,Mafikeng,Unspecified,93.8721
municipality,4205,,Mafube,A municipality,56645.05
municipality,4205,,Mafube,A water vendor,92.20742
municipality,4205,,Mafube,Do not know,88.08658
municipality,4205,,Mafube,Flowing water/stream/river/spring/rain water,10.38488
municipality,4205,,Mafube,Other water scheme (e.g. community water supply),211.266
municipality,4205,,Mafube,Own service (e.g. private borehole; own source on a farm; et,527.123
municipality,4205,,Mafube,Unspecified,0
municipality,3093,,Magareng,A municipality,22303.58
municipality,3093,,Magareng,A water vendor,195.5387
municipality,3093,,Magareng,Do not know,75.34751
municipality,3093,,Magareng,Flowing water/stream/river/spring/rain water,172.0082
municipality,3093,,Magareng,Other water scheme (e.g. community water supply),298.5417
municipality,3093,,Magareng,Own service (e.g. private borehole; own source on a farm; et,1014.401
municipality,3093,,Magareng,Unspecified,0
municipality,2104,,Makana,A municipality,77656.22
municipality,2104,,Makana,A water vendor,135.7957
municipality,2104,,Makana,Do not know,219.0297
municipality,2104,,Makana,Flowing water/stream/river/spring/rain water,841.1088
municipality,2104,,Makana,Other water scheme (e.g. community water supply),219.1194
municipality,2104,,Makana,Own service (e.g. private borehole; own source on a farm; et,2846.543
municipality,2104,,Makana,Unspecified,142.2344
municipality,9344,,Makhado,A municipality,168768.3
municipality,9344,,Makhado,A water vendor,52585.03
municipality,9344,,Makhado,Do not know,5248.934
municipality,9344,,Makhado,Flowing water/stream/river/spring/rain water,13519.28
municipality,9344,,Makhado,Other water scheme (e.g. community water supply),94749.36
municipality,9344,,Makhado,Own service (e.g. private borehole; own source on a farm; et,81783.94
municipality,9344,,Makhado,Unspecified,73.24004
municipality,9473,,Makhuduthamaga,A municipality,117841
municipality,9473,,Makhuduthamaga,A water vendor,29355.04
municipality,9473,,Makhuduthamaga,Do not know,1259.179
municipality,9473,,Makhuduthamaga,Flowing water/stream/river/spring/rain water,57017.29
municipality,9473,,Makhuduthamaga,Other water scheme (e.g. community water supply),52806.35
municipality,9473,,Makhuduthamaga,Own service (e.g. private borehole; own source on a farm; et,26156.06
municipality,9473,,Makhuduthamaga,Unspecified,0
municipality,4194,,Maluti a Phofung,A municipality,340955.4
municipality,4194,,Maluti a Phofung,A water vendor,812.2221
municipality,4194,,Maluti a Phofung,Do not know,790.1193
municipality,4194,,Maluti a Phofung,Flowing water/stream/river/spring/rain water,5755.193
municipality,4194,,Maluti a Phofung,Other water scheme (e.g. community water supply),1880.513
municipality,4194,,Maluti a Phofung,Own service (e.g. private borehole; own source on a farm; et,3212.957
municipality,4194,,Maluti a Phofung,Unspecified,45.75021
municipality,6393,,Mamusa,A municipality,55518.62
municipality,6393,,Mamusa,A water vendor,2623.243
municipality,6393,,Mamusa,Do not know,355.797
municipality,6393,,Mamusa,Flowing water/stream/river/spring/rain water,0
municipality,6393,,Mamusa,Other water scheme (e.g. community water supply),1315.32
municipality,6393,,Mamusa,Own service (e.g. private borehole; own source on a farm; et,4178.029
municipality,6393,,Mamusa,Unspecified,8.765211
municipality,5291,,Mandeni,A municipality,110217.7
municipality,5291,,Mandeni,A water vendor,7932.344
municipality,5291,,Mandeni,Do not know,514.21
municipality,5291,,Mandeni,Flowing water/stream/river/spring/rain water,11530.44
municipality,5291,,Mandeni,Other water scheme (e.g. community water supply),14121.96
municipality,5291,,Mandeni,Own service (e.g. private borehole; own source on a farm; et,3372.18
municipality,5291,,Mandeni,Unspecified,118.929
municipality,494,,Mangaung,A municipality,734542.3
municipality,4940,,Mangaung,A municipality,734542.3
municipality,494,,Mangaung,A municipality,734542.3
municipality,4940,,Mangaung,A municipality,734542.3
municipality,494,,Mangaung,A water vendor,2496.47
municipality,4940,,Mangaung,A water vendor,2496.47
municipality,494,,Mangaung,A water vendor,2496.47
municipality,4940,,Mangaung,A water vendor,2496.47
municipality,494,,Mangaung,Do not know,4852.983
municipality,4940,,Mangaung,Do not know,4852.983
municipality,494,,Mangaung,Do not know,4852.983
municipality,4940,,Mangaung,Do not know,4852.983
municipality,494,,Mangaung,Flowing water/stream/river/spring/rain water,958.3915
municipality,4940,,Mangaung,Flowing water/stream/river/spring/rain water,958.3915
municipality,494,,Mangaung,Flowing water/stream/river/spring/rain water,958.3915
municipality,4940,,Mangaung,Flowing water/stream/river/spring/rain water,958.3915
municipality,494,,Mangaung,Other water scheme (e.g. community water supply),21046.07
municipality,4940,,Mangaung,Other water scheme (e.g. community water supply),21046.07
municipality,494,,Mangaung,Other water scheme (e.g. community water supply),21046.07
municipality,4940,,Mangaung,Other water scheme (e.g. community water supply),21046.07
municipality,494,,Mangaung,Own service (e.g. private borehole; own source on a farm; et,23704.87
municipality,4940,,Mangaung,Own service (e.g. private borehole; own source on a farm; et,23704.87
municipality,494,,Mangaung,Own service (e.g. private borehole; own source on a farm; et,23704.87
municipality,4940,,Mangaung,Own service (e.g. private borehole; own source on a farm; et,23704.87
municipality,494,,Mangaung,Unspecified,202.1959
municipality,4940,,Mangaung,Unspecified,202.1959
municipality,494,,Mangaung,Unspecified,202.1959
municipality,4940,,Mangaung,Unspecified,202.1959
municipality,4196,,Mantsopa,A municipality,46654.43
municipality,4196,,Mantsopa,A water vendor,260.4816
municipality,4196,,Mantsopa,Do not know,183.0151
municipality,4196,,Mantsopa,Flowing water/stream/river/spring/rain water,243.9916
municipality,4196,,Mantsopa,Other water scheme (e.g. community water supply),99.86222
municipality,4196,,Mantsopa,Own service (e.g. private borehole; own source on a farm; et,6083.553
municipality,4196,,Mantsopa,Unspecified,0
municipality,5294,,Maphumulo,A municipality,34700.26
municipality,5294,,Maphumulo,A water vendor,1509.247
municipality,5294,,Maphumulo,Do not know,422.5701
municipality,5294,,Maphumulo,Flowing water/stream/river/spring/rain water,42383.53
municipality,5294,,Maphumulo,Other water scheme (e.g. community water supply),8327.074
municipality,5294,,Maphumulo,Own service (e.g. private borehole; own source on a farm; et,2626.412
municipality,5294,,Maphumulo,Unspecified,0
municipality,6404,,Maquassi Hills,A municipality,75695.79
municipality,6404,,Maquassi Hills,A water vendor,129.1103
municipality,6404,,Maquassi Hills,Do not know,281.0624
municipality,6404,,Maquassi Hills,Flowing water/stream/river/spring/rain water,0
municipality,6404,,Maquassi Hills,Other water scheme (e.g. community water supply),49.86253
municipality,6404,,Maquassi Hills,Own service (e.g. private borehole; own source on a farm; et,5783.862
municipality,6404,,Maquassi Hills,Unspecified,72.59434
municipality,9335,,Maruleng,A municipality,12176.58
municipality,9335,,Maruleng,A water vendor,5070.045
municipality,9335,,Maruleng,Do not know,1183.959
municipality,9335,,Maruleng,Flowing water/stream/river/spring/rain water,10557.64
municipality,9335,,Maruleng,Other water scheme (e.g. community water supply),58353.99
municipality,9335,,Maruleng,Own service (e.g. private borehole; own source on a farm; et,12547.66
municipality,9335,,Maruleng,Unspecified,56.12838
municipality,4181,,Masilonyana,A municipality,58522.96
municipality,4181,,Masilonyana,A water vendor,315.3845
municipality,4181,,Masilonyana,Do not know,144.0311
municipality,4181,,Masilonyana,Flowing water/stream/river/spring/rain water,0
municipality,4181,,Masilonyana,Other water scheme (e.g. community water supply),0
municipality,4181,,Masilonyana,Own service (e.g. private borehole; own source on a farm; et,3787.595
municipality,4181,,Masilonyana,Unspecified,0
municipality,2441,,Matatiele,A municipality,113773.9
municipality,2441,,Matatiele,A water vendor,2636.779
municipality,2441,,Matatiele,Do not know,2002.038
municipality,2441,,Matatiele,Flowing water/stream/river/spring/rain water,59458.54
municipality,2441,,Matatiele,Other water scheme (e.g. community water supply),30196.59
municipality,2441,,Matatiele,Own service (e.g. private borehole; own source on a farm; et,11379.55
municipality,2441,,Matatiele,Unspecified,0
municipality,4184,,Matjhabeng,A municipality,419685.3
municipality,4184,,Matjhabeng,A water vendor,2427.3
municipality,4184,,Matjhabeng,Do not know,1557.922
municipality,4184,,Matjhabeng,Flowing water/stream/river/spring/rain water,629.7121
municipality,4184,,Matjhabeng,Other water scheme (e.g. community water supply),608.2368
municipality,4184,,Matjhabeng,Own service (e.g. private borehole; own source on a farm; et,4105.738
municipality,4184,,Matjhabeng,Unspecified,98.85983
municipality,1011,,Matzikama,A municipality,65948.66
municipality,1011,,Matzikama,A water vendor,581.2159
municipality,1011,,Matzikama,Do not know,56.64411
municipality,1011,,Matzikama,Flowing water/stream/river/spring/rain water,2008.576
municipality,1011,,Matzikama,Other water scheme (e.g. community water supply),646.9476
municipality,1011,,Matzikama,Own service (e.g. private borehole; own source on a farm; et,1803.358
municipality,1011,,Matzikama,Unspecified,0
municipality,2121,,Mbhashe,A municipality,85724.68
municipality,2121,,Mbhashe,A water vendor,3384.63
municipality,2121,,Mbhashe,Do not know,1797.468
municipality,2121,,Mbhashe,Flowing water/stream/river/spring/rain water,154919.4
municipality,2121,,Mbhashe,Other water scheme (e.g. community water supply),20103.45
municipality,2121,,Mbhashe,Own service (e.g. private borehole; own source on a farm; et,11320.08
municipality,2121,,Mbhashe,Unspecified,0
municipality,2443,,Mbizana,A municipality,56936.74
municipality,2443,,Mbizana,A water vendor,1239.098
municipality,2443,,Mbizana,Do not know,30.13545
municipality,2443,,Mbizana,Flowing water/stream/river/spring/rain water,244978.1
municipality,2443,,Mbizana,Other water scheme (e.g. community water supply),6059.129
municipality,2443,,Mbizana,Own service (e.g. private borehole; own source on a farm; et,10628.16
municipality,2443,,Mbizana,Unspecified,76.65897
municipality,7484,,Merafong City,A municipality,165394.3
municipality,7484,,Merafong City,A water vendor,111.6642
municipality,7484,,Merafong City,Do not know,4731.079
municipality,7484,,Merafong City,Flowing water/stream/river/spring/rain water,583.7764
municipality,7484,,Merafong City,Other water scheme (e.g. community water supply),12139.04
municipality,7484,,Merafong City,Own service (e.g. private borehole; own source on a farm; et,5857.652
municipality,7484,,Merafong City,Unspecified,25.20861
municipality,4204,,Metsimaholo,A municipality,157482.3
municipality,4204,,Metsimaholo,A water vendor,197.8137
municipality,4204,,Metsimaholo,Do not know,1839.485
municipality,4204,,Metsimaholo,Flowing water/stream/river/spring/rain water,319.1223
municipality,4204,,Metsimaholo,Other water scheme (e.g. community water supply),955.4566
municipality,4204,,Metsimaholo,Own service (e.g. private borehole; own source on a farm; et,2770.054
municipality,4204,,Metsimaholo,Unspecified,0
municipality,5281,,Mfolozi,A municipality,106183.8
municipality,5281,,Mfolozi,A water vendor,11750.35
municipality,5281,,Mfolozi,Do not know,85.90212
municipality,5281,,Mfolozi,Flowing water/stream/river/spring/rain water,6753.996
municipality,5281,,Mfolozi,Other water scheme (e.g. community water supply),16382.04
municipality,5281,,Mfolozi,Own service (e.g. private borehole; own source on a farm; et,3206.556
municipality,5281,,Mfolozi,Unspecified,0
municipality,2156,,Mhlontlo,A municipality,66934.64
municipality,2156,,Mhlontlo,A water vendor,2661.315
municipality,2156,,Mhlontlo,Do not know,714.9921
municipality,2156,,Mhlontlo,Flowing water/stream/river/spring/rain water,93631.29
municipality,2156,,Mhlontlo,Other water scheme (e.g. community water supply),22570.74
municipality,2156,,Mhlontlo,Own service (e.g. private borehole; own source on a farm; et,2662.836
municipality,2156,,Mhlontlo,Unspecified,0
municipality,7422,,Midvaal,A municipality,84644.2
municipality,7422,,Midvaal,A water vendor,1816.009
municipality,7422,,Midvaal,Do not know,994.5314
municipality,7422,,Midvaal,Flowing water/stream/river/spring/rain water,886.9443
municipality,7422,,Midvaal,Other water scheme (e.g. community water supply),2378.899
municipality,7422,,Midvaal,Own service (e.g. private borehole; own source on a farm; et,20891.02
municipality,7422,,Midvaal,Unspecified,0
municipality,5226,,Mkhambathini,A municipality,41487.02
municipality,5226,,Mkhambathini,A water vendor,831.3881
municipality,5226,,Mkhambathini,Do not know,18.4189
municipality,5226,,Mkhambathini,Flowing water/stream/river/spring/rain water,7352.955
municipality,5226,,Mkhambathini,Other water scheme (e.g. community water supply),2282.543
municipality,5226,,Mkhambathini,Own service (e.g. private borehole; own source on a farm; et,5102.922
municipality,5226,,Mkhambathini,Unspecified,0
municipality,8303,,Mkhondo,A municipality,154334.2
municipality,8303,,Mkhondo,A water vendor,753.2965
municipality,8303,,Mkhondo,Do not know,2233.736
municipality,8303,,Mkhondo,Flowing water/stream/river/spring/rain water,13250.68
municipality,8303,,Mkhondo,Other water scheme (e.g. community water supply),5026.052
municipality,8303,,Mkhondo,Own service (e.g. private borehole; own source on a farm; et,13437.81
municipality,8303,,Mkhondo,Unspecified,0
municipality,2122,,Mnquma,A municipality,137424.5
municipality,2122,,Mnquma,A water vendor,410.3482
municipality,2122,,Mnquma,Do not know,1627.768
municipality,2122,,Mnquma,Flowing water/stream/river/spring/rain water,75206.45
municipality,2122,,Mnquma,Other water scheme (e.g. community water supply),25806.11
municipality,2122,,Mnquma,Own service (e.g. private borehole; own source on a farm; et,6238.746
municipality,2122,,Mnquma,Unspecified,99.44632
municipality,9368,,Modimolle/Mookgophong,A municipality,91942.82
municipality,9368,,Modimolle/Mookgophong,A water vendor,2267.723
municipality,9368,,Modimolle/Mookgophong,Do not know,332.1663
municipality,9368,,Modimolle/Mookgophong,Flowing water/stream/river/spring/rain water,517.7573
municipality,9368,,Modimolle/Mookgophong,Other water scheme (e.g. community water supply),377.7834
municipality,9368,,Modimolle/Mookgophong,Own service (e.g. private borehole; own source on a farm; et,12260.53
municipality,9368,,Modimolle/Mookgophong,Unspecified,0
municipality,9367,,Mogalakwena,A municipality,160690.8
municipality,9367,,Mogalakwena,A water vendor,21339.68
municipality,9367,,Mogalakwena,Do not know,6726.127
municipality,9367,,Mogalakwena,Flowing water/stream/river/spring/rain water,4695.458
municipality,9367,,Mogalakwena,Other water scheme (e.g. community water supply),70502.24
municipality,9367,,Mogalakwena,Own service (e.g. private borehole; own source on a farm; et,61311.27
municipality,9367,,Mogalakwena,Unspecified,25.60238
municipality,7481,,Mogale City,A municipality,348605.4
municipality,7481,,Mogale City,A water vendor,9289.969
municipality,7481,,Mogale City,Do not know,2175.316
municipality,7481,,Mogale City,Flowing water/stream/river/spring/rain water,121.0235
municipality,7481,,Mogale City,Other water scheme (e.g. community water supply),1976.484
municipality,7481,,Mogale City,Own service (e.g. private borehole; own source on a farm; et,21606.16
municipality,7481,,Mogale City,Unspecified,89.98795
municipality,4163,,Mohokare,A municipality,31782.47
municipality,4163,,Mohokare,A water vendor,25.74466
municipality,4163,,Mohokare,Do not know,61.91143
municipality,4163,,Mohokare,Flowing water/stream/river/spring/rain water,0
municipality,4163,,Mohokare,Other water scheme (e.g. community water supply),0
municipality,4163,,Mohokare,Own service (e.g. private borehole; own source on a farm; et,3970.215
municipality,4163,,Mohokare,Unspecified,0
municipality,9353,,Molemole,A municipality,67702.86
municipality,9353,,Molemole,A water vendor,3485.569
municipality,9353,,Molemole,Do not know,2536.539
municipality,9353,,Molemole,Flowing water/stream/river/spring/rain water,113.1247
municipality,9353,,Molemole,Other water scheme (e.g. community water supply),24720.19
municipality,9353,,Molemole,Own service (e.g. private borehole; own source on a farm; et,26768.98
municipality,9353,,Molemole,Unspecified,0
district,933,,Mopani,A municipality,616372.7
district,933,,Mopani,A water vendor,75035.42
district,933,,Mopani,Do not know,19520.17
district,933,,Mopani,Flowing water/stream/river/spring/rain water,74163.92
district,933,,Mopani,Other water scheme (e.g. community water supply),241093.9
district,933,,Mopani,Own service (e.g. private borehole; own source on a farm; et,132689.5
district,933,,Mopani,Unspecified,309.8013
municipality,4201,,Moqhaka,A municipality,140042.1
municipality,4201,,Moqhaka,A water vendor,4609.246
municipality,4201,,Moqhaka,Do not know,586.6325
municipality,4201,,Moqhaka,Flowing water/stream/river/spring/rain water,63.9316
municipality,4201,,Moqhaka,Other water scheme (e.g. community water supply),204.098
municipality,4201,,Moqhaka,Own service (e.g. private borehole; own source on a farm; et,9225.685
municipality,4201,,Moqhaka,Unspecified,0
municipality,6371,,Moretele,A municipality,78554.14
municipality,6371,,Moretele,A water vendor,34157
municipality,6371,,Moretele,Do not know,1734.829
municipality,6371,,Moretele,Flowing water/stream/river/spring/rain water,3657.348
municipality,6371,,Moretele,Other water scheme (e.g. community water supply),30614.91
municipality,6371,,Moretele,Own service (e.g. private borehole; own source on a farm; et,42587.75
municipality,6371,,Moretele,Unspecified,0
municipality,6375,,Moses Kotane,A municipality,165421.1
municipality,6375,,Moses Kotane,A water vendor,11388.96
municipality,6375,,Moses Kotane,Do not know,4441.352
municipality,6375,,Moses Kotane,Flowing water/stream/river/spring/rain water,309.8246
municipality,6375,,Moses Kotane,Other water scheme (e.g. community water supply),28922.38
municipality,6375,,Moses Kotane,Own service (e.g. private borehole; own source on a farm; et,33164.91
municipality,6375,,Moses Kotane,Unspecified,0
municipality,1043,,Mossel Bay,A municipality,91635.04
municipality,1043,,Mossel Bay,A water vendor,251.8645
municipality,1043,,Mossel Bay,Do not know,0
municipality,1043,,Mossel Bay,Flowing water/stream/river/spring/rain water,693.5797
municipality,1043,,Mossel Bay,Other water scheme (e.g. community water supply),204.0754
municipality,1043,,Mossel Bay,Own service (e.g. private borehole; own source on a farm; et,1064.114
municipality,1043,,Mossel Bay,Unspecified,286.7074
municipality,5223,,Mpofana,A municipality,26603.16
municipality,5223,,Mpofana,A water vendor,0
municipality,5223,,Mpofana,Do not know,1417.976
municipality,5223,,Mpofana,Flowing water/stream/river/spring/rain water,5258.99
municipality,5223,,Mpofana,Other water scheme (e.g. community water supply),0
municipality,5223,,Mpofana,Own service (e.g. private borehole; own source on a farm; et,4110.906
municipality,5223,,Mpofana,Unspecified,0
province,MP,,Mpumalanga,A municipality,3492170
province,MP,,Mpumalanga,A water vendor,128510.3
province,MP,,Mpumalanga,Do not know,70321.28
province,MP,,Mpumalanga,Flowing water/stream/river/spring/rain water,129132.7
province,MP,,Mpumalanga,Other water scheme (e.g. community water supply),273735.8
province,MP,,Mpumalanga,Own service (e.g. private borehole; own source on a farm; et,240845.2
province,MP,,Mpumalanga,Unspecified,1248.758
municipality,5244,,Msinga,A municipality,74157.38
municipality,5244,,Msinga,A water vendor,9789.746
municipality,5244,,Msinga,Do not know,1479.537
municipality,5244,,Msinga,Flowing water/stream/river/spring/rain water,59394.19
municipality,5244,,Msinga,Other water scheme (e.g. community water supply),25752.22
municipality,5244,,Msinga,Own service (e.g. private borehole; own source on a farm; et,13921.34
municipality,5244,,Msinga,Unspecified,0
municipality,8302,,Msukaligwa,A municipality,134552.5
municipality,8302,,Msukaligwa,A water vendor,222.4519
municipality,8302,,Msukaligwa,Do not know,4361.705
municipality,8302,,Msukaligwa,Flowing water/stream/river/spring/rain water,6546.916
municipality,8302,,Msukaligwa,Other water scheme (e.g. community water supply),9466.838
municipality,8302,,Msukaligwa,Own service (e.g. private borehole; own source on a farm; et,9457.427
municipality,8302,,Msukaligwa,Unspecified,0
municipality,5285,,Mthonjaneni,A municipality,37299.58
municipality,5285,,Mthonjaneni,A water vendor,5698.731
municipality,5285,,Mthonjaneni,Do not know,184.1624
municipality,5285,,Mthonjaneni,Flowing water/stream/river/spring/rain water,5541.147
municipality,5285,,Mthonjaneni,Other water scheme (e.g. community water supply),27372.67
municipality,5285,,Mthonjaneni,Own service (e.g. private borehole; own source on a farm; et,2643.13
municipality,5285,,Mthonjaneni,Unspecified,144.0533
municipality,5275,,Mtubatuba,A municipality,70034.24
municipality,5275,,Mtubatuba,A water vendor,30379.69
municipality,5275,,Mtubatuba,Do not know,4465.707
municipality,5275,,Mtubatuba,Flowing water/stream/river/spring/rain water,38920.88
municipality,5275,,Mtubatuba,Other water scheme (e.g. community water supply),31372.84
municipality,5275,,Mtubatuba,Own service (e.g. private borehole; own source on a farm; et,27003.08
municipality,5275,,Mtubatuba,Unspecified,0
municipality,9341,,Musina,A municipality,91934.94
municipality,9341,,Musina,A water vendor,3572.672
municipality,9341,,Musina,Do not know,441.1605
municipality,9341,,Musina,Flowing water/stream/river/spring/rain water,2228.028
municipality,9341,,Musina,Other water scheme (e.g. community water supply),18948.12
municipality,9341,,Musina,Own service (e.g. private borehole; own source on a farm; et,14884.27
municipality,9341,,Musina,Unspecified,0
municipality,4185,,Nala,A municipality,71397.34
municipality,4185,,Nala,A water vendor,228.755
municipality,4185,,Nala,Do not know,22.69596
municipality,4185,,Nala,Flowing water/stream/river/spring/rain water,0
municipality,4185,,Nala,Other water scheme (e.g. community water supply),178.2843
municipality,4185,,Nala,Own service (e.g. private borehole; own source on a farm; et,6688.088
municipality,4185,,Nala,Unspecified,0
municipality,6392,,Naledi,A municipality,63264.77
municipality,6392,,Naledi,A water vendor,0
municipality,6392,,Naledi,Do not know,72.62213
municipality,6392,,Naledi,Flowing water/stream/river/spring/rain water,0
municipality,6392,,Naledi,Other water scheme (e.g. community water supply),376.8856
municipality,6392,,Naledi,Own service (e.g. private borehole; own source on a farm; et,4989.839
municipality,6392,,Naledi,Unspecified,98.80796
municipality,3062,,Nama Khoi,A municipality,44187.1
municipality,3062,,Nama Khoi,A water vendor,0
municipality,3062,,Nama Khoi,Do not know,726.7704
municipality,3062,,Nama Khoi,Flowing water/stream/river/spring/rain water,42.95568
municipality,3062,,Nama Khoi,Other water scheme (e.g. community water supply),585.2988
municipality,3062,,Nama Khoi,Own service (e.g. private borehole; own source on a farm; et,970.0513
municipality,3062,,Nama Khoi,Unspecified,0
district,306,,Namakwa,A municipality,99827.86
district,306,,Namakwa,A water vendor,793.7572
district,306,,Namakwa,Do not know,1246.073
district,306,,Namakwa,Flowing water/stream/river/spring/rain water,926.6485
district,306,,Namakwa,Other water scheme (e.g. community water supply),3010.314
district,306,,Namakwa,Own service (e.g. private borehole; own source on a farm; et,9682.938
district,306,,Namakwa,Unspecified,0
municipality,2105,,Ndlambe,A municipality,52388.71
municipality,2105,,Ndlambe,A water vendor,441.65
municipality,2105,,Ndlambe,Do not know,0
municipality,2105,,Ndlambe,Flowing water/stream/river/spring/rain water,6506.005
municipality,2105,,Ndlambe,Other water scheme (e.g. community water supply),177.5575
municipality,2105,,Ndlambe,Own service (e.g. private borehole; own source on a farm; et,3666.449
municipality,2105,,Ndlambe,Unspecified,0
municipality,5293,,Ndwedwe,A municipality,56602.7
municipality,5293,,Ndwedwe,A water vendor,3462.032
municipality,5293,,Ndwedwe,Do not know,735.5424
municipality,5293,,Ndwedwe,Flowing water/stream/river/spring/rain water,71832.53
municipality,5293,,Ndwedwe,Other water scheme (e.g. community water supply),6887.954
municipality,5293,,Ndwedwe,Own service (e.g. private borehole; own source on a farm; et,3443.061
municipality,5293,,Ndwedwe,Unspecified,153.0854
municipality,293,,Nelson Mandela Bay,A municipality,1238494
municipality,2930,,Nelson Mandela Bay,A municipality,1238494
municipality,293,,Nelson Mandela Bay,A municipality,1238494
municipality,2930,,Nelson Mandela Bay,A municipality,1238494
municipality,293,,Nelson Mandela Bay,A water vendor,6282.367
municipality,2930,,Nelson Mandela Bay,A water vendor,6282.367
municipality,293,,Nelson Mandela Bay,A water vendor,6282.367
municipality,2930,,Nelson Mandela Bay,A water vendor,6282.367
municipality,293,,Nelson Mandela Bay,Do not know,1489.502
municipality,2930,,Nelson Mandela Bay,Do not know,1489.502
municipality,293,,Nelson Mandela Bay,Do not know,1489.502
municipality,2930,,Nelson Mandela Bay,Do not know,1489.502
municipality,293,,Nelson Mandela Bay,Flowing water/stream/river/spring/rain water,3074.83
municipality,2930,,Nelson Mandela Bay,Flowing water/stream/river/spring/rain water,3074.83
municipality,293,,Nelson Mandela Bay,Flowing water/stream/river/spring/rain water,3074.83
municipality,2930,,Nelson Mandela Bay,Flowing water/stream/river/spring/rain water,3074.83
municipality,293,,Nelson Mandela Bay,Other water scheme (e.g. community water supply),5051.687
municipality,2930,,Nelson Mandela Bay,Other water scheme (e.g. community water supply),5051.687
municipality,293,,Nelson Mandela Bay,Other water scheme (e.g. community water supply),5051.687
municipality,2930,,Nelson Mandela Bay,Other water scheme (e.g. community water supply),5051.687
municipality,293,,Nelson Mandela Bay,Own service (e.g. private borehole; own source on a farm; et,8415.785
municipality,2930,,Nelson Mandela Bay,Own service (e.g. private borehole; own source on a farm; et,8415.785
municipality,293,,Nelson Mandela Bay,Own service (e.g. private borehole; own source on a farm; et,8415.785
municipality,2930,,Nelson Mandela Bay,Own service (e.g. private borehole; own source on a farm; et,8415.785
municipality,293,,Nelson Mandela Bay,Unspecified,243.0351
municipality,2930,,Nelson Mandela Bay,Unspecified,243.0351
municipality,293,,Nelson Mandela Bay,Unspecified,243.0351
municipality,2930,,Nelson Mandela Bay,Unspecified,243.0351
municipality,9345,,Collins Chabane,A municipality,279981
municipality,9345,,Collins Chabane,A water vendor,15985.75
municipality,9345,,Collins Chabane,Do not know,3784.682
municipality,9345,,Collins Chabane,Flowing water/stream/river/spring/rain water,955.9552
municipality,9345,,Collins Chabane,Other water scheme (e.g. community water supply),28214.63
municipality,9345,,Collins Chabane,Own service (e.g. private borehole; own source on a farm; et,19052.36
municipality,9345,,Collins Chabane,Unspecified,0
municipality,5252,,Newcastle,A municipality,343764.4
municipality,5252,,Newcastle,A water vendor,203.3561
municipality,5252,,Newcastle,Do not know,3512.898
municipality,5252,,Newcastle,Flowing water/stream/river/spring/rain water,3130.857
municipality,5252,,Newcastle,Other water scheme (e.g. community water supply),30833.23
municipality,5252,,Newcastle,Own service (e.g. private borehole; own source on a farm; et,7671.927
municipality,5252,,Newcastle,Unspecified,0
district,638,,Ngaka Modiri Molema,A municipality,568061.7
district,638,,Ngaka Modiri Molema,A water vendor,25092.65
