geo_level,geo_code,geo_version,name,variable,number
municipality,494,,Mangaung,Unspecified,1781.601
municipality,4940,,Mangaung,Unspecified,1781.601
municipality,494,,Mangaung,Unspecified,1781.601
municipality,4940,,Mangaung,Unspecified,1781.601
municipality,494,,Mangaung,Yes,721230.1
municipality,4940,,Mangaung,Yes,721230.1
municipality,494,,Mangaung,Yes,721230.1
municipality,4940,,Mangaung,Yes,721230.1
municipality,4196,,Mantsopa,Do not know,258.5299
municipality,4196,,Mantsopa,No,19874.02
municipality,4196,,Mantsopa,Unspecified,174.4022
municipality,4196,,Mantsopa,Yes,33218.38
municipality,5294,,Maphumulo,Do not know,159.5329
municipality,5294,,Maphumulo,No,46158.97
municipality,5294,,Maphumulo,Unspecified,12.1676
municipality,5294,,Maphumulo,Yes,43638.42
municipality,6404,,Maquassi Hills,Do not know,15.93603
municipality,6404,,Maquassi Hills,No,6137.898
municipality,6404,,Maquassi Hills,Unspecified,267.8503
municipality,6404,,Maquassi Hills,Yes,75590.6
municipality,9335,,Maruleng,Do not know,290.9696
municipality,9335,,Maruleng,No,22186.87
municipality,9335,,Maruleng,Unspecified,308.1114
municipality,9335,,Maruleng,Yes,77160.05
municipality,4181,,Masilonyana,Do not know,165.8012
municipality,4181,,Masilonyana,No,7729.563
municipality,4181,,Masilonyana,Unspecified,61.81195
municipality,4181,,Masilonyana,Yes,54812.8
municipality,2441,,Matatiele,Do not know,3411.26
municipality,2441,,Matatiele,No,77857.36
municipality,2441,,Matatiele,Unspecified,3.920305
municipality,2441,,Matatiele,Yes,138174.8
municipality,4184,,Matjhabeng,Do not know,1992.032
municipality,4184,,Matjhabeng,No,59832.04
municipality,4184,,Matjhabeng,Unspecified,333.8339
municipality,4184,,Matjhabeng,Yes,366955.1
municipality,1011,,Matzikama,Do not know,310.4722
municipality,1011,,Matzikama,No,5007.789
municipality,1011,,Matzikama,Unspecified,0
municipality,1011,,Matzikama,Yes,65727.14
municipality,2121,,Mbhashe,Do not know,3476.343
municipality,2121,,Mbhashe,No,137773.9
municipality,2121,,Mbhashe,Unspecified,582.9869
municipality,2121,,Mbhashe,Yes,135416.5
municipality,2443,,Mbizana,Do not know,35.61811
municipality,2443,,Mbizana,No,234937
municipality,2443,,Mbizana,Unspecified,932.3931
municipality,2443,,Mbizana,Yes,84043.03
municipality,7484,,Merafong City,Do not know,1058.898
municipality,7484,,Merafong City,No,12295.8
municipality,7484,,Merafong City,Unspecified,930.8192
municipality,7484,,Merafong City,Yes,174557.2
municipality,4204,,Metsimaholo,Do not know,301.5914
municipality,4204,,Metsimaholo,No,5848.08
municipality,4204,,Metsimaholo,Unspecified,204.7193
municipality,4204,,Metsimaholo,Yes,157209.9
municipality,5281,,Mfolozi,Do not know,2744.151
municipality,5281,,Mfolozi,No,33315.73
municipality,5281,,Mfolozi,Unspecified,211.5457
municipality,5281,,Mfolozi,Yes,108091.2
municipality,2156,,Mhlontlo,Do not know,721.5284
municipality,2156,,Mhlontlo,No,93321.08
municipality,2156,,Mhlontlo,Unspecified,365.7604
municipality,2156,,Mhlontlo,Yes,94767.44
municipality,7422,,Midvaal,Do not know,50.05728
municipality,7422,,Midvaal,No,5819.326
municipality,7422,,Midvaal,Unspecified,210.6114
municipality,7422,,Midvaal,Yes,105531.6
municipality,5226,,Mkhambathini,Do not know,20.53473
municipality,5226,,Mkhambathini,No,18856.43
municipality,5226,,Mkhambathini,Unspecified,24.55271
municipality,5226,,Mkhambathini,Yes,38173.73
municipality,8303,,Mkhondo,Do not know,1605.495
municipality,8303,,Mkhondo,No,28377.26
municipality,8303,,Mkhondo,Unspecified,137.5174
municipality,8303,,Mkhondo,Yes,158915.5
municipality,2122,,Mnquma,Do not know,4396.614
municipality,2122,,Mnquma,No,67133.55
municipality,2122,,Mnquma,Unspecified,2286.386
municipality,2122,,Mnquma,Yes,172996.8
municipality,9368,,Modimolle/Mookgophong,Do not know,1044.277
municipality,9368,,Modimolle/Mookgophong,No,17303.6
municipality,9368,,Modimolle/Mookgophong,Unspecified,0
municipality,9368,,Modimolle/Mookgophong,Yes,89350.91
municipality,9367,,Mogalakwena,Do not know,1631.925
municipality,9367,,Mogalakwena,No,72706.51
municipality,9367,,Mogalakwena,Unspecified,1325.927
municipality,9367,,Mogalakwena,Yes,249626.8
municipality,7481,,Mogale City,Do not know,1154.132
municipality,7481,,Mogale City,No,21988.19
municipality,7481,,Mogale City,Unspecified,754.8141
municipality,7481,,Mogale City,Yes,359967.2
municipality,4163,,Mohokare,Do not know,59.16975
municipality,4163,,Mohokare,No,3967.777
municipality,4163,,Mohokare,Unspecified,10.38704
municipality,4163,,Mohokare,Yes,31803.01
municipality,9353,,Molemole,Do not know,773.7421
municipality,9353,,Molemole,No,22023.07
municipality,9353,,Molemole,Unspecified,462.4765
municipality,9353,,Molemole,Yes,102068
district,933,,Mopani,Do not know,6167.347
district,933,,Mopani,No,280617.9
district,933,,Mopani,Unspecified,6475.063
district,933,,Mopani,Yes,865925.1
municipality,4201,,Moqhaka,Do not know,585.3506
municipality,4201,,Moqhaka,No,78540.43
municipality,4201,,Moqhaka,Unspecified,86.7357
municipality,4201,,Moqhaka,Yes,75519.15
municipality,6371,,Moretele,Do not know,7204.951
municipality,6371,,Moretele,No,67282.59
municipality,6371,,Moretele,Unspecified,710.8146
municipality,6371,,Moretele,Yes,116107.6
municipality,6375,,Moses Kotane,Do not know,3629.581
municipality,6375,,Moses Kotane,No,35296.1
municipality,6375,,Moses Kotane,Unspecified,668.5339
municipality,6375,,Moses Kotane,Yes,204054.3
municipality,1043,,Mossel Bay,Do not know,314.3223
municipality,1043,,Mossel Bay,No,5268.859
municipality,1043,,Mossel Bay,Unspecified,717.1385
municipality,1043,,Mossel Bay,Yes,87835.06
municipality,5223,,Mpofana,Do not know,694.5016
municipality,5223,,Mpofana,No,6601.558
municipality,5223,,Mpofana,Unspecified,30.6947
municipality,5223,,Mpofana,Yes,30064.28
province,MP,,Mpumalanga,Do not know,52345.23
province,MP,,Mpumalanga,No,916687
province,MP,,Mpumalanga,Unspecified,9565.187
province,MP,,Mpumalanga,Yes,3357366
municipality,5244,,Msinga,Do not know,260.9749
municipality,5244,,Msinga,No,105998.3
municipality,5244,,Msinga,Unspecified,227.5183
municipality,5244,,Msinga,Yes,78007.57
municipality,8302,,Msukaligwa,Do not know,1428.895
municipality,8302,,Msukaligwa,No,29501.2
municipality,8302,,Msukaligwa,Unspecified,267.1886
municipality,8302,,Msukaligwa,Yes,133410.5
municipality,5285,,Mthonjaneni,Do not know,60.82286
municipality,5285,,Mthonjaneni,No,17268.47
municipality,5285,,Mthonjaneni,Unspecified,136.5663
municipality,5285,,Mthonjaneni,Yes,61417.61
municipality,5275,,Mtubatuba,Do not know,2207.051
municipality,5275,,Mtubatuba,No,96919.25
municipality,5275,,Mtubatuba,Unspecified,930.0186
municipality,5275,,Mtubatuba,Yes,102120.1
municipality,9341,,Musina,Do not know,1420.97
municipality,9341,,Musina,No,31011.07
municipality,9341,,Musina,Unspecified,405.4856
municipality,9341,,Musina,Yes,99171.66
municipality,4185,,Nala,Do not know,131.5413
municipality,4185,,Nala,No,5646.603
municipality,4185,,Nala,Unspecified,0
municipality,4185,,Nala,Yes,72737.02
municipality,6392,,Naledi,Do not know,643.1466
municipality,6392,,Naledi,No,8448.326
municipality,6392,,Naledi,Unspecified,13.15151
municipality,6392,,Naledi,Yes,59698.3
municipality,3062,,Nama Khoi,Do not know,41.87571
municipality,3062,,Nama Khoi,No,2472.416
municipality,3062,,Nama Khoi,Unspecified,50.4276
municipality,3062,,Nama Khoi,Yes,43947.46
district,306,,Namakwa,Do not know,169.1782
district,306,,Namakwa,No,6600.989
district,306,,Namakwa,Unspecified,446.6124
district,306,,Namakwa,Yes,108270.8
municipality,2105,,Ndlambe,Do not know,0
municipality,2105,,Ndlambe,No,7540.768
municipality,2105,,Ndlambe,Unspecified,69.12264
municipality,2105,,Ndlambe,Yes,55570.49
municipality,5293,,Ndwedwe,Do not know,2561.188
municipality,5293,,Ndwedwe,No,71181.2
municipality,5293,,Ndwedwe,Unspecified,673.954
municipality,5293,,Ndwedwe,Yes,68700.56
municipality,293,,Nelson Mandela Bay,Do not know,3425.533
municipality,2930,,Nelson Mandela Bay,Do not know,3425.533
municipality,293,,Nelson Mandela Bay,Do not know,3425.533
municipality,2930,,Nelson Mandela Bay,Do not know,3425.533
municipality,293,,Nelson Mandela Bay,No,107728.2
municipality,2930,,Nelson Mandela Bay,No,107728.2
municipality,293,,Nelson Mandela Bay,No,107728.2
municipality,2930,,Nelson Mandela Bay,No,107728.2
municipality,293,,Nelson Mandela Bay,Unspecified,2142.099
municipality,2930,,Nelson Mandela Bay,Unspecified,2142.099
municipality,293,,Nelson Mandela Bay,Unspecified,2142.099
municipality,2930,,Nelson Mandela Bay,Unspecified,2142.099
municipality,293,,Nelson Mandela Bay,Yes,1149755
municipality,2930,,Nelson Mandela Bay,Yes,1149755
municipality,293,,Nelson Mandela Bay,Yes,1149755
municipality,2930,,Nelson Mandela Bay,Yes,1149755
municipality,9345,,Collins Chabane,Do not know,1984.411
municipality,9345,,Collins Chabane,No,38146.31
municipality,9345,,Collins Chabane,Unspecified,526.1728
municipality,9345,,Collins Chabane,Yes,307317.5
municipality,5252,,Newcastle,Do not know,525.275
municipality,5252,,Newcastle,No,38496.16
municipality,5252,,Newcastle,Unspecified,433.6813
municipality,5252,,Newcastle,Yes,349661.5
district,638,,Ngaka Modiri Molema,Do not know,11477.63
district,638,,Ngaka Modiri Molema,No,122704.8
district,638,,Ngaka Modiri Molema,Unspecified,2032.661
district,638,,Ngaka Modiri Molema,Yes,752893.3
municipality,2126,,Ngqushwa,Do not know,186.9333
municipality,2126,,Ngqushwa,No,4205.771
municipality,2126,,Ngqushwa,Unspecified,0
municipality,2126,,Ngqushwa,Yes,59301.45
municipality,2153,,Ngquza Hill,Do not know,1313.734
municipality,2153,,Ngquza Hill,No,248641
municipality,2153,,Ngquza Hill,Unspecified,237.8362
municipality,2153,,Ngquza Hill,Yes,53186.38
municipality,4203,,Ngwathe,Do not know,60.23985
municipality,4203,,Ngwathe,No,43585.93
municipality,4203,,Ngwathe,Unspecified,167.6594
municipality,4203,,Ngwathe,Yes,75092.98
municipality,5286,,Nkandla,Do not know,221.0463
municipality,5286,,Nkandla,No,46031.39
municipality,5286,,Nkandla,Unspecified,286.2329
municipality,5286,,Nkandla,Yes,67745.27
district,831,,Nkangala,Do not know,14023.39
district,831,,Nkangala,No,376016.3
district,831,,Nkangala,Unspecified,3332.86
district,831,,Nkangala,Yes,1052251
municipality,4193,,Nketoana,Do not know,36.89419
municipality,4193,,Nketoana,No,16281.57
municipality,4193,,Nketoana,Unspecified,98.13237
municipality,4193,,Nketoana,Yes,48476.67
municipality,8324,,Nkomazi,Do not know,4027.124
municipality,8324,,Nkomazi,No,76252.38
municipality,8324,,Nkomazi,Unspecified,1596.188
municipality,8324,,Nkomazi,Yes,329031.1
municipality,5265,,Nongoma,Do not know,1356.041
municipality,5265,,Nongoma,No,123977.2
municipality,5265,,Nongoma,Unspecified,310.7309
municipality,5265,,Nongoma,Yes,86248.51
province,NW,,North West,Do not know,40333.21
province,NW,,North West,No,704731.8
province,NW,,North West,Unspecified,7799.289
province,NW,,North West,Yes,2995571
province,NC,,Northern Cape,Do not know,4135.9
province,NC,,Northern Cape,No,124456.6
province,NC,,Northern Cape,Unspecified,2786.014
province,NC,,Northern Cape,Yes,1062402
municipality,5242,,Nqutu,Do not know,392.7652
municipality,5242,,Nqutu,No,40226.55
municipality,5242,,Nqutu,Unspecified,348.4569
municipality,5242,,Nqutu,Yes,130357.4
municipality,2444,,Ntabankulu,Do not know,154.0509
municipality,2444,,Ntabankulu,No,78277.5
municipality,2444,,Ntabankulu,Unspecified,0
municipality,2444,,Ntabankulu,Yes,50416.92
municipality,2155,,Nyandeni,Do not know,618.6471
municipality,2155,,Nyandeni,No,192451.9
municipality,2155,,Nyandeni,Unspecified,1444.031
municipality,2155,,Nyandeni,Yes,115187.4
district,215,,O.R.Tambo,Do not know,6540.971
district,215,,O.R.Tambo,No,886225.7
district,215,,O.R.Tambo,Unspecified,3647.435
district,215,,O.R.Tambo,Yes,560970.1
municipality,5235,,Okhahlamba,Do not know,1762.742
municipality,5235,,Okhahlamba,No,45979.35
municipality,5235,,Okhahlamba,Unspecified,67.46494
municipality,5235,,Okhahlamba,Yes,87322.37
municipality,1045,,Oudtshoorn,Do not know,84.74607
municipality,1045,,Oudtshoorn,No,4831.81
municipality,1045,,Oudtshoorn,Unspecified,346.9568
municipality,1045,,Oudtshoorn,Yes,92245.06
district,103,,Overberg,Do not know,724.1592
district,103,,Overberg,No,19815.91
district,103,,Overberg,Unspecified,587.6469
district,103,,Overberg,Yes,265658.6
municipality,1032,,Overstrand,Do not know,173.7491
municipality,1032,,Overstrand,No,8039.43
municipality,1032,,Overstrand,Unspecified,369.4319
municipality,1032,,Overstrand,Yes,84824.88
municipality,3094,,Phokwane,Do not know,134.1006
municipality,3094,,Phokwane,No,5272.962
municipality,3094,,Phokwane,Unspecified,49.2874
municipality,3094,,Phokwane,Yes,54711.21
municipality,4195,,Phumelela,Do not know,95.20654
municipality,4195,,Phumelela,No,12448.08
municipality,4195,,Phumelela,Unspecified,121.8061
municipality,4195,,Phumelela,Yes,37388.43
district,307,,Pixley ka Seme,Do not know,441.1585
district,307,,Pixley ka Seme,No,13503.97
district,307,,Pixley ka Seme,Unspecified,590.8056
district,307,,Pixley ka Seme,Yes,181059.1
municipality,9354,,Polokwane,Do not know,5539.454
municipality,9354,,Polokwane,No,126789
municipality,9354,,Polokwane,Unspecified,2394.725
municipality,9354,,Polokwane,Yes,662403.7
municipality,2154,,Port St Johns,Do not know,322.8879
municipality,2154,,Port St Johns,No,126233.6
municipality,2154,,Port St Johns,Unspecified,423.3058
municipality,2154,,Port St Johns,Yes,39799.1
municipality,1052,,Prince Albert,Do not know,0
municipality,1052,,Prince Albert,No,758.1426
municipality,1052,,Prince Albert,Unspecified,0
municipality,1052,,Prince Albert,Yes,13513.72
municipality,6385,,Ramotshere Moiloa,Do not know,1375.181
municipality,6385,,Ramotshere Moiloa,No,29714.73
municipality,6385,,Ramotshere Moiloa,Unspecified,187.6143
municipality,6385,,Ramotshere Moiloa,Yes,126412.3
municipality,7485,,Rand West City,Do not know,1508.087
municipality,7485,,Rand West City,No,21510.23
municipality,7485,,Rand West City,Unspecified,1023.279
municipality,7485,,Rand West City,Yes,241845
municipality,6381,,Ratlou,Do not know,728.268
municipality,6381,,Ratlou,No,12465.11
municipality,6381,,Ratlou,Unspecified,501.1268
municipality,6381,,Ratlou,Yes,92413.5
municipality,5216,,Ray Nkonyeni,Do not know,1071.329
municipality,5216,,Ray Nkonyeni,No,28765.18
municipality,5216,,Ray Nkonyeni,Unspecified,223.0763
municipality,5216,,Ray Nkonyeni,Yes,318473.8
municipality,2129,,Raymond Mhlaba,Do not know,414.199
municipality,2129,,Raymond Mhlaba,No,11983.19
municipality,2129,,Raymond Mhlaba,Unspecified,9.360407
municipality,2129,,Raymond Mhlaba,Yes,147108.7
municipality,3075,,Renosterberg,Do not know,0
municipality,3075,,Renosterberg,No,332.0311
municipality,3075,,Renosterberg,Unspecified,0
municipality,3075,,Renosterberg,Yes,11486.12
municipality,5227,,Richmond,Do not know,67.71944
municipality,5227,,Richmond,No,13857.65
municipality,5227,,Richmond,Unspecified,276.2137
municipality,5227,,Richmond,Yes,57120.23
municipality,3061,,Richtersveld,Do not know,26.00893
municipality,3061,,Richtersveld,No,3008.807
municipality,3061,,Richtersveld,Unspecified,71.72848
municipality,3061,,Richtersveld,Yes,9380.409
municipality,6373,,Rustenburg,Do not know,2777.877
municipality,6373,,Rustenburg,No,156983.2
municipality,6373,,Rustenburg,Unspecified,734.7555
municipality,6373,,Rustenburg,Yes,466026
municipality,2138,,Sakhisizwe,Do not know,250.642
municipality,2138,,Sakhisizwe,No,8995.246
municipality,2138,,Sakhisizwe,Unspecified,0
municipality,2138,,Sakhisizwe,Yes,54600.42
municipality,1014,,Saldanha Bay,Do not know,246.3373
municipality,1014,,Saldanha Bay,No,7801.325
municipality,1014,,Saldanha Bay,Unspecified,202.9347
municipality,1014,,Saldanha Bay,Yes,102922
district,742,,Sedibeng,Do not know,1530.083
district,742,,Sedibeng,No,43053.8
district,742,,Sedibeng,Unspecified,2897.664
district,742,,Sedibeng,Yes,910046.9
district,947,,Sekhukhune,Do not know,11617.81
district,947,,Sekhukhune,No,441409.5
district,947,,Sekhukhune,Unspecified,6487.071
district,947,,Sekhukhune,Yes,710247.4
municipality,2142,,Senqu,Do not know,324.2081
municipality,2142,,Senqu,No,40756.51
municipality,2142,,Senqu,Unspecified,657.3266
municipality,2142,,Senqu,Yes,98981.72
municipality,4191,,Setsoto,Do not know,1077.445
municipality,4191,,Setsoto,No,23493.7
municipality,4191,,Setsoto,Unspecified,33.03456
municipality,4191,,Setsoto,Yes,92757.81
district,543,,Sisonke,Do not know,1103.957
district,543,,Sisonke,No,208768.5
district,543,,Sisonke,Unspecified,321.1558
district,543,,Sisonke,Yes,300671.5
municipality,3078,,Siyancuma,Do not know,0
municipality,3078,,Siyancuma,No,4303.767
municipality,3078,,Siyancuma,Unspecified,0
municipality,3078,,Siyancuma,Yes,31637.35
municipality,3077,,Siyathemba,Do not know,163.7589
municipality,3077,,Siyathemba,No,685.8605
municipality,3077,,Siyathemba,Unspecified,17.9913
municipality,3077,,Siyathemba,Yes,22207.45
municipality,3091,,Sol Plaatjie,Do not know,795.1756
municipality,3091,,Sol Plaatjie,No,40594.81
municipality,3091,,Sol Plaatjie,Unspecified,731.738
municipality,3091,,Sol Plaatjie,Yes,212919.2
country,ZA,,South Africa,Do not know,360548.7
country,ZA,,South Africa,No,9234458
country,ZA,,South Africa,Unspecified,140483.5
country,ZA,,South Africa,Yes,45918165
municipality,1024,,Stellenbosch,Do not know,1849.053
municipality,1024,,Stellenbosch,No,7087.761
municipality,1024,,Stellenbosch,Unspecified,505.4862
municipality,1024,,Stellenbosch,Yes,163754.7
municipality,8313,,Steve Tshwete,Do not know,1400.609
municipality,8313,,Steve Tshwete,No,60861.71
municipality,8313,,Steve Tshwete,Unspecified,412.1778
municipality,8313,,Steve Tshwete,Yes,216074.9
municipality,2106,,Sundays River Valley,Do not know,1681.926
municipality,2106,,Sundays River Valley,No,8800.683
municipality,2106,,Sundays River Valley,Unspecified,0
municipality,2106,,Sundays River Valley,Yes,49310.08
municipality,1015,,Swartland,Do not know,235.7562
municipality,1015,,Swartland,No,5066.237
municipality,1015,,Swartland,Unspecified,256.7981
municipality,1015,,Swartland,Yes,128203.2
municipality,1034,,Swellendam,Do not know,313.8688
municipality,1034,,Swellendam,No,2196.308
municipality,1034,,Swellendam,Unspecified,0
municipality,1034,,Swellendam,Yes,37701.3
municipality,8321,,Thaba Chweu,Do not know,1687.704
municipality,8321,,Thaba Chweu,No,16040.5
municipality,8321,,Thaba Chweu,Unspecified,320.8021
municipality,8321,,Thaba Chweu,Yes,83846.34
municipality,9361,,Thabazimbi,Do not know,785.4648
municipality,9361,,Thabazimbi,No,40486.44
municipality,9361,,Thabazimbi,Unspecified,283.309
municipality,9361,,Thabazimbi,Yes,54676.76
district,419,,Thabo Mofutsanyane,Do not know,4273.603
district,419,,Thabo Mofutsanyane,No,135110.9
district,419,,Thabo Mofutsanyane,Unspecified,1650.044
district,419,,Thabo Mofutsanyane,Yes,638295.4
municipality,5225,,The Msunduzi,Do not know,1279.744
municipality,5225,,The Msunduzi,No,52017.28
municipality,5225,,The Msunduzi,Unspecified,1381.781
municipality,5225,,The Msunduzi,Yes,624360.4
municipality,1031,,Theewaterskloof,Do not know,188.3596
municipality,1031,,Theewaterskloof,No,7764.934
municipality,1031,,Theewaterskloof,Unspecified,127.924
municipality,1031,,Theewaterskloof,Yes,109086.2
municipality,3076,,Thembelihle,Do not know,0
municipality,3076,,Thembelihle,No,1002.365
municipality,3076,,Thembelihle,Unspecified,217.9681
municipality,3076,,Thembelihle,Yes,15010.13
municipality,8315,,Thembisile,Do not know,6762.926
municipality,8315,,Thembisile,No,38568.31
municipality,8315,,Thembisile,Unspecified,240.7112
municipality,8315,,Thembisile,Yes,287759.4
municipality,9343,,Thulamela,Do not know,3011.859
municipality,9343,,Thulamela,No,97134.56
municipality,9343,,Thulamela,Unspecified,1789.995
municipality,9343,,Thulamela,Yes,395301
municipality,4182,,Tokologo,Do not know,22.49569
municipality,4182,,Tokologo,No,2024.447
municipality,4182,,Tokologo,Unspecified,72.68705
municipality,4182,,Tokologo,Yes,27029.07
municipality,3085,,Tsantsabane,Do not know,155.9872
municipality,3085,,Tsantsabane,No,4405.768
municipality,3085,,Tsantsabane,Unspecified,61.82382
municipality,3085,,Tsantsabane,Yes,34721.38
municipality,6382,,Tswaing,Do not know,3124.815
municipality,6382,,Tswaing,No,19547.03
municipality,6382,,Tswaing,Unspecified,639.8239
municipality,6382,,Tswaing,Yes,105740.3
municipality,4183,,Tswelopele,Do not know,3.084364
municipality,4183,,Tswelopele,No,4060.792
municipality,4183,,Tswelopele,Unspecified,345.8791
municipality,4183,,Tswelopele,Yes,42963.26
municipality,5434,,Ubuhlebezwe,Do not know,65.73363
municipality,5434,,Ubuhlebezwe,No,53086.59
municipality,5434,,Ubuhlebezwe,Unspecified,139.0051
municipality,5434,,Ubuhlebezwe,Yes,65055.09
municipality,3071,,Ubuntu,Do not know,9.111878
municipality,3071,,Ubuntu,No,2229.907
municipality,3071,,Ubuntu,Unspecified,120.5956
municipality,3071,,Ubuntu,Yes,17111.8
district,521,,Ugu,Do not know,4999.903
district,521,,Ugu,No,127725.7
district,521,,Ugu,Unspecified,1319.525
district,521,,Ugu,Yes,619290.8
municipality,5266,,Ulundi,Do not know,6446.795
municipality,5266,,Ulundi,No,79800.51
municipality,5266,,Ulundi,Unspecified,607.1554
municipality,5266,,Ulundi,Yes,118907.3
municipality,5212,,Umdoni,Do not know,743.5225
municipality,5212,,Umdoni,No,22960.84
municipality,5212,,Umdoni,Unspecified,68.76812
municipality,5212,,Umdoni,Yes,120777.4
district,522,,Umgungundlovu,Do not know,4025.55
district,522,,Umgungundlovu,No,148451.8
district,522,,Umgungundlovu,Unspecified,1834.057
district,522,,Umgungundlovu,Yes,941553.2
municipality,5271,,Umhlabuyalingana,Do not know,5506.304
municipality,5271,,Umhlabuyalingana,No,61773.52
municipality,5271,,Umhlabuyalingana,Unspecified,330.4606
municipality,5271,,Umhlabuyalingana,Yes,104466.8
district,527,,Umkhanyakude,Do not know,21177.93
district,527,,Umkhanyakude,No,301110.4
district,527,,Umkhanyakude,Unspecified,2597.962
district,527,,Umkhanyakude,Yes,364204
municipality,3072,,Umsobomvu,Do not know,0
municipality,3072,,Umsobomvu,No,1548.684
municipality,3072,,Umsobomvu,Unspecified,12.78097
municipality,3072,,Umsobomvu,Yes,29321.04
municipality,5245,,Umvoti,Do not know,335.3198
municipality,5245,,Umvoti,No,38769.24
municipality,5245,,Umvoti,Unspecified,126.9285
municipality,5245,,Umvoti,Yes,83191.88
municipality,5435,,Umzimkhulu,Do not know,293.6255
municipality,5435,,Umzimkhulu,No,91688.77
municipality,5435,,Umzimkhulu,Unspecified,182.1508
municipality,5435,,Umzimkhulu,Yes,105121.2
municipality,2442,,Umzimvubu,Do not know,4284.531
municipality,2442,,Umzimvubu,No,86822.14
municipality,2442,,Umzimvubu,Unspecified,461.0152
municipality,2442,,Umzimvubu,Yes,108052.4
district,524,,Umzinyathi,Do not know,1322.021
district,524,,Umzinyathi,No,202933.3
district,524,,Umzinyathi,Unspecified,702.9037
district,524,,Umzinyathi,Yes,349923.6
municipality,5213,,Umzumbe,Do not know,2176.621
municipality,5213,,Umzumbe,No,49506.64
municipality,5213,,Umzumbe,Unspecified,515.5054
municipality,5213,,Umzumbe,Yes,99477.57
district,523,,Uthukela,Do not know,9662.557
district,523,,Uthukela,No,178158.8
district,523,,Uthukela,Unspecified,1593.855
district,523,,Uthukela,Yes,517172.8
district,528,,Uthungulu,Do not know,4157.28
district,528,,Uthungulu,No,199422.8
district,528,,Uthungulu,Unspecified,1997.801
district,528,,Uthungulu,Yes,765556.7
municipality,6405,,Ventersdorp/Tlokwe,Do not know,1934.037
municipality,6405,,Ventersdorp/Tlokwe,No,22229.79
municipality,6405,,Ventersdorp/Tlokwe,Unspecified,371.9816
municipality,6405,,Ventersdorp/Tlokwe,Yes,218991.2
district,934,,Vhembe,Do not know,13857.68
district,934,,Vhembe,No,253352.7
district,934,,Vhembe,Unspecified,3671.036
district,934,,Vhembe,Yes,1123068
municipality,8311,,Victor Khanye,Do not know,707.5062
municipality,8311,,Victor Khanye,No,8395.82
municipality,8311,,Victor Khanye,Unspecified,111.3022
municipality,8311,,Victor Khanye,Yes,74935.98
municipality,2145,,Walter Sisulu,Do not know,36.01772
municipality,2145,,Walter Sisulu,No,4693.425
municipality,2145,,Walter Sisulu,Unspecified,262.3172
municipality,2145,,Walter Sisulu,Yes,82271.26
district,936,,Waterberg,Do not know,3888.205
district,936,,Waterberg,No,163083.5
district,936,,Waterberg,Unspecified,2311.893
district,936,,Waterberg,Yes,576474.2
district,101,,West Coast,Do not know,1138.275
district,101,,West Coast,No,25313.14
district,101,,West Coast,Unspecified,797.2892
district,101,,West Coast,Yes,409154.2
district,748,,West Rand,Do not know,3721.118
district,748,,West Rand,No,55794.22
district,748,,West Rand,Unspecified,2708.913
district,748,,West Rand,Yes,776369.4
province,WC,,Western Cape,Do not know,16163.89
province,WC,,Western Cape,No,372820.2
province,WC,,Western Cape,Unspecified,17415.3
province,WC,,Western Cape,Yes,5873331
municipality,1022,,Witzenberg,Do not know,337.7989
municipality,1022,,Witzenberg,No,17131.82
municipality,1022,,Witzenberg,Unspecified,96.11972
municipality,1022,,Witzenberg,Yes,112981.8
district,416,,Xhariep,Do not know,118.7702
district,416,,Xhariep,No,8832.923
district,416,,Xhariep,Unspecified,695.1972
district,416,,Xhariep,Yes,116237
district,308,,Z F Mgcawu,Do not know,1575.984
district,308,,Z F Mgcawu,No,22598.94
district,308,,Z F Mgcawu,Unspecified,207.5784
district,308,,Z F Mgcawu,Yes,228309.5
district,526,,Zululand,Do not know,21239.59
district,526,,Zululand,No,345411.1
district,526,,Zululand,Unspecified,1525.652
district,526,,Zululand,Yes,524133.4
municipality,5261,,eDumbe,Do not know,3540.326
municipality,5261,,eDumbe,No,21763.78
municipality,5261,,eDumbe,Unspecified,77.85708
municipality,5261,,eDumbe,Yes,64232.26
municipality,595,,eThekwini,Do not know,10888.65
municipality,5950,,eThekwini,Do not know,10888.65
municipality,595,,eThekwini,Do not know,10888.65
municipality,5950,,eThekwini,Do not know,10888.65
municipality,595,,eThekwini,No,289615
municipality,5950,,eThekwini,No,289615
municipality,595,,eThekwini,No,289615
municipality,5950,,eThekwini,No,289615
municipality,595,,eThekwini,Unspecified,6179.659
municipality,5950,,eThekwini,Unspecified,6179.659
municipality,595,,eThekwini,Unspecified,6179.659
municipality,5950,,eThekwini,Unspecified,6179.659
municipality,595,,eThekwini,Yes,3395547
municipality,5950,,eThekwini,Yes,3395547
municipality,595,,eThekwini,Yes,3395547
municipality,5950,,eThekwini,Yes,3395547
district,529,,iLembe,Do not know,3727.181
district,529,,iLembe,No,207251.5
district,529,,iLembe,Unspecified,1094.881
district,529,,iLembe,Yes,445538.8
municipality,5282,,uMhlathuze,Do not know,766.0358
municipality,5282,,uMhlathuze,No,35693.73
municipality,5282,,uMhlathuze,Unspecified,417.5754
municipality,5282,,uMhlathuze,Yes,373587.3
municipality,5284,,uMlalazi,Do not know,365.2242
municipality,5284,,uMlalazi,No,67113.52
municipality,5284,,uMlalazi,Unspecified,945.881
