geo_level,geo_code,geo_version,name,variable,number
municipality,3084,,Kheis,Communal container/central collection point,0
municipality,3084,,Kheis,Communal refuse dump,428.6288
municipality,3084,,Kheis,Dump or leave rubbish anywhere (no rubbish disposal),1037.629
municipality,3084,,Kheis,Other,634.9901
municipality,3084,,Kheis,Own refuse dump,2925.116
municipality,3084,,Kheis,Removed by local authority/private company/community members at least once a week,11442.32
municipality,3084,,Kheis,Removed by local authority/private company/community members less often than once a week,97.20766
municipality,5263,,Abaqulusi,Communal container/central collection point,519.7009
municipality,5263,,Abaqulusi,Communal refuse dump,3024.548
municipality,5263,,Abaqulusi,Dump or leave rubbish anywhere (no rubbish disposal),27112.33
municipality,5263,,Abaqulusi,Other,10341.27
municipality,5263,,Abaqulusi,Own refuse dump,110567
municipality,5263,,Abaqulusi,Removed by local authority/private company/community members at least once a week,83342.76
municipality,5263,,Abaqulusi,Removed by local authority/private company/community members less often than once a week,8887.035
municipality,5238,,Alfred Duma,Communal container/central collection point,715.7927
municipality,5238,,Alfred Duma,Communal refuse dump,3618.364
municipality,5238,,Alfred Duma,Dump or leave rubbish anywhere (no rubbish disposal),39653.23
municipality,5238,,Alfred Duma,Other,2591.329
municipality,5238,,Alfred Duma,Own refuse dump,169425.3
municipality,5238,,Alfred Duma,Removed by local authority/private company/community members at least once a week,128010.3
municipality,5238,,Alfred Duma,Removed by local authority/private company/community members less often than once a week,12260.19
district,244,,Alfred Nzo,Communal container/central collection point,1013.737
district,244,,Alfred Nzo,Communal refuse dump,22040.87
district,244,,Alfred Nzo,Dump or leave rubbish anywhere (no rubbish disposal),80211.67
district,244,,Alfred Nzo,Other,13791.9
district,244,,Alfred Nzo,Own refuse dump,709263.6
district,244,,Alfred Nzo,Removed by local authority/private company/community members at least once a week,39146.49
district,244,,Alfred Nzo,Removed by local authority/private company/community members less often than once a week,2395.789
municipality,2124,,Amahlathi,Communal container/central collection point,9435.587
municipality,2124,,Amahlathi,Communal refuse dump,2203.446
municipality,2124,,Amahlathi,Dump or leave rubbish anywhere (no rubbish disposal),1013.562
municipality,2124,,Amahlathi,Other,2760.065
municipality,2124,,Amahlathi,Own refuse dump,69181
municipality,2124,,Amahlathi,Removed by local authority/private company/community members at least once a week,16035.05
municipality,2124,,Amahlathi,Removed by local authority/private company/community members less often than once a week,1196.839
district,525,,Amajuba,Communal container/central collection point,2749.72
district,525,,Amajuba,Communal refuse dump,9138.564
district,525,,Amajuba,Dump or leave rubbish anywhere (no rubbish disposal),18244.81
district,525,,Amajuba,Other,5380.255
district,525,,Amajuba,Own refuse dump,226743.8
district,525,,Amajuba,Removed by local authority/private company/community members at least once a week,260667
district,525,,Amajuba,Removed by local authority/private company/community members less often than once a week,8402.724
district,212,,Amathole,Communal container/central collection point,10838.86
district,212,,Amathole,Communal refuse dump,29431.61
district,212,,Amathole,Dump or leave rubbish anywhere (no rubbish disposal),61844.33
district,212,,Amathole,Other,12863.98
district,212,,Amathole,Own refuse dump,625185.7
district,212,,Amathole,Removed by local authority/private company/community members at least once a week,133929.3
district,212,,Amathole,Removed by local authority/private company/community members less often than once a week,6696.525
municipality,9334,,Ba-Phalaborwa,Communal container/central collection point,57.7668
municipality,9334,,Ba-Phalaborwa,Communal refuse dump,7244.901
municipality,9334,,Ba-Phalaborwa,Dump or leave rubbish anywhere (no rubbish disposal),4187.357
municipality,9334,,Ba-Phalaborwa,Other,6469.289
municipality,9334,,Ba-Phalaborwa,Own refuse dump,83825.31
municipality,9334,,Ba-Phalaborwa,Removed by local authority/private company/community members at least once a week,65711.01
municipality,9334,,Ba-Phalaborwa,Removed by local authority/private company/community members less often than once a week,1441.069
municipality,1053,,Beaufort West,Communal container/central collection point,55.64792
municipality,1053,,Beaufort West,Communal refuse dump,393.3793
municipality,1053,,Beaufort West,Dump or leave rubbish anywhere (no rubbish disposal),184.0628
municipality,1053,,Beaufort West,Other,227.453
municipality,1053,,Beaufort West,Own refuse dump,1513.269
municipality,1053,,Beaufort West,Removed by local authority/private company/community members at least once a week,48457.17
municipality,1053,,Beaufort West,Removed by local authority/private company/community members less often than once a week,249.0042
municipality,9366,,Bela-Bela,Communal container/central collection point,184.4657
municipality,9366,,Bela-Bela,Communal refuse dump,1854.644
municipality,9366,,Bela-Bela,Dump or leave rubbish anywhere (no rubbish disposal),705.7396
municipality,9366,,Bela-Bela,Other,527.8376
municipality,9366,,Bela-Bela,Own refuse dump,18398
municipality,9366,,Bela-Bela,Removed by local authority/private company/community members at least once a week,52523.29
municipality,9366,,Bela-Bela,Removed by local authority/private company/community members less often than once a week,2102.103
municipality,1013,,Bergrivier,Communal container/central collection point,37.45066
municipality,1013,,Bergrivier,Communal refuse dump,1514.163
municipality,1013,,Bergrivier,Dump or leave rubbish anywhere (no rubbish disposal),104.9717
municipality,1013,,Bergrivier,Other,175.3269
municipality,1013,,Bergrivier,Own refuse dump,7497.752
municipality,1013,,Bergrivier,Removed by local authority/private company/community members at least once a week,57467.01
municipality,1013,,Bergrivier,Removed by local authority/private company/community members less often than once a week,677.1533
municipality,5276,,Big Five Hlabisa,Communal container/central collection point,2538.396
municipality,5276,,Big Five Hlabisa,Communal refuse dump,1754.702
municipality,5276,,Big Five Hlabisa,Dump or leave rubbish anywhere (no rubbish disposal),11471.59
municipality,5276,,Big Five Hlabisa,Other,8106.736
municipality,5276,,Big Five Hlabisa,Own refuse dump,90600.04
municipality,5276,,Big Five Hlabisa,Removed by local authority/private company/community members at least once a week,1058.111
municipality,5276,,Big Five Hlabisa,Removed by local authority/private company/community members less often than once a week,1092.106
municipality,1047,,Bitou,Communal container/central collection point,367.9741
municipality,1047,,Bitou,Communal refuse dump,283.2387
municipality,1047,,Bitou,Dump or leave rubbish anywhere (no rubbish disposal),256.6743
municipality,1047,,Bitou,Other,603.0545
municipality,1047,,Bitou,Own refuse dump,4031.556
municipality,1047,,Bitou,Removed by local authority/private company/community members at least once a week,53097.36
municipality,1047,,Bitou,Removed by local authority/private company/community members less often than once a week,517.3249
municipality,9351,,Blouberg,Communal container/central collection point,490.3636
municipality,9351,,Blouberg,Communal refuse dump,3785.009
municipality,9351,,Blouberg,Dump or leave rubbish anywhere (no rubbish disposal),1587.226
municipality,9351,,Blouberg,Other,417.5955
municipality,9351,,Blouberg,Own refuse dump,139426.6
municipality,9351,,Blouberg,Removed by local authority/private company/community members at least once a week,25152.92
municipality,9351,,Blouberg,Removed by local authority/private company/community members less often than once a week,1741.715
municipality,2102,,Blue Crane Route,Communal container/central collection point,0
municipality,2102,,Blue Crane Route,Communal refuse dump,1328.911
municipality,2102,,Blue Crane Route,Dump or leave rubbish anywhere (no rubbish disposal),465.4793
municipality,2102,,Blue Crane Route,Other,40.51491
municipality,2102,,Blue Crane Route,Own refuse dump,1451.739
municipality,2102,,Blue Crane Route,Removed by local authority/private company/community members at least once a week,32636.49
municipality,2102,,Blue Crane Route,Removed by local authority/private company/community members less often than once a week,140.125
district,637,,Bojanala,Communal container/central collection point,22472.91
district,637,,Bojanala,Communal refuse dump,46900
district,637,,Bojanala,Dump or leave rubbish anywhere (no rubbish disposal),52722.9
district,637,,Bojanala,Other,22915.82
district,637,,Bojanala,Own refuse dump,449049.3
district,637,,Bojanala,Removed by local authority/private company/community members at least once a week,987716.2
district,637,,Bojanala,Removed by local authority/private company/community members less often than once a week,75371.13
municipality,1025,,Breede Valley,Communal container/central collection point,2490.324
municipality,1025,,Breede Valley,Communal refuse dump,6113.219
municipality,1025,,Breede Valley,Dump or leave rubbish anywhere (no rubbish disposal),2383.323
municipality,1025,,Breede Valley,Other,406.559
municipality,1025,,Breede Valley,Own refuse dump,7637.221
municipality,1025,,Breede Valley,Removed by local authority/private company/community members at least once a week,144467.1
municipality,1025,,Breede Valley,Removed by local authority/private company/community members less often than once a week,13080.61
municipality,292,,Buffalo City,Communal container/central collection point,17276.26
municipality,2920,,Buffalo City,Communal container/central collection point,17276.26
municipality,292,,Buffalo City,Communal container/central collection point,17276.26
municipality,2920,,Buffalo City,Communal container/central collection point,17276.26
municipality,292,,Buffalo City,Communal refuse dump,50920.61
municipality,2920,,Buffalo City,Communal refuse dump,50920.61
municipality,292,,Buffalo City,Communal refuse dump,50920.61
municipality,2920,,Buffalo City,Communal refuse dump,50920.61
municipality,292,,Buffalo City,Dump or leave rubbish anywhere (no rubbish disposal),25528.52
municipality,2920,,Buffalo City,Dump or leave rubbish anywhere (no rubbish disposal),25528.52
municipality,292,,Buffalo City,Dump or leave rubbish anywhere (no rubbish disposal),25528.52
municipality,2920,,Buffalo City,Dump or leave rubbish anywhere (no rubbish disposal),25528.52
municipality,292,,Buffalo City,Other,18400.9
municipality,2920,,Buffalo City,Other,18400.9
municipality,292,,Buffalo City,Other,18400.9
municipality,2920,,Buffalo City,Other,18400.9
municipality,292,,Buffalo City,Own refuse dump,218696.2
municipality,2920,,Buffalo City,Own refuse dump,218696.2
municipality,292,,Buffalo City,Own refuse dump,218696.2
municipality,2920,,Buffalo City,Own refuse dump,218696.2
municipality,292,,Buffalo City,Removed by local authority/private company/community members at least once a week,477799.9
municipality,2920,,Buffalo City,Removed by local authority/private company/community members at least once a week,477799.9
municipality,292,,Buffalo City,Removed by local authority/private company/community members at least once a week,477799.9
municipality,2920,,Buffalo City,Removed by local authority/private company/community members at least once a week,477799.9
municipality,292,,Buffalo City,Removed by local authority/private company/community members less often than once a week,26374.83
municipality,2920,,Buffalo City,Removed by local authority/private company/community members less often than once a week,26374.83
municipality,292,,Buffalo City,Removed by local authority/private company/community members less often than once a week,26374.83
municipality,2920,,Buffalo City,Removed by local authority/private company/community members less often than once a week,26374.83
municipality,8325,,Bushbuckridge,Communal container/central collection point,1867.36
municipality,8325,,Bushbuckridge,Communal refuse dump,16660.27
municipality,8325,,Bushbuckridge,Dump or leave rubbish anywhere (no rubbish disposal),33492.57
municipality,8325,,Bushbuckridge,Other,7853.646
municipality,8325,,Bushbuckridge,Own refuse dump,464745.3
municipality,8325,,Bushbuckridge,Removed by local authority/private company/community members at least once a week,17873.19
municipality,8325,,Bushbuckridge,Removed by local authority/private company/community members less often than once a week,3723.129
district,210,,Sarah Baartman,Communal container/central collection point,2607.662
district,210,,Sarah Baartman,Communal refuse dump,10766.81
district,210,,Sarah Baartman,Dump or leave rubbish anywhere (no rubbish disposal),8829.546
district,210,,Sarah Baartman,Other,6328.483
district,210,,Sarah Baartman,Own refuse dump,31943.82
district,210,,Sarah Baartman,Removed by local authority/private company/community members at least once a week,413684.1
district,210,,Sarah Baartman,Removed by local authority/private company/community members less often than once a week,5762.437
municipality,1033,,Cape Agulhas,Communal container/central collection point,41.58918
municipality,1033,,Cape Agulhas,Communal refuse dump,614.1834
municipality,1033,,Cape Agulhas,Dump or leave rubbish anywhere (no rubbish disposal),83.87345
municipality,1033,,Cape Agulhas,Other,79.03742
municipality,1033,,Cape Agulhas,Own refuse dump,2461.841
municipality,1033,,Cape Agulhas,Removed by local authority/private company/community members at least once a week,32428.46
municipality,1033,,Cape Agulhas,Removed by local authority/private company/community members less often than once a week,290.9404
district,102,,Cape Winelands,Communal container/central collection point,16706.83
district,102,,Cape Winelands,Communal refuse dump,28311.01
district,102,,Cape Winelands,Dump or leave rubbish anywhere (no rubbish disposal),6967.278
district,102,,Cape Winelands,Other,3138.428
district,102,,Cape Winelands,Own refuse dump,38576.55
district,102,,Cape Winelands,Removed by local authority/private company/community members at least once a week,733051.1
district,102,,Cape Winelands,Removed by local authority/private company/community members less often than once a week,39249.52
district,935,,Capricorn,Communal container/central collection point,5527.469
district,935,,Capricorn,Communal refuse dump,37586.57
district,935,,Capricorn,Dump or leave rubbish anywhere (no rubbish disposal),62309.05
district,935,,Capricorn,Other,14505.01
district,935,,Capricorn,Own refuse dump,847612.7
district,935,,Capricorn,Removed by local authority/private company/community members at least once a week,333799.7
district,935,,Capricorn,Removed by local authority/private company/community members less often than once a week,29095.37
municipality,1012,,Cederberg,Communal container/central collection point,208.5991
municipality,1012,,Cederberg,Communal refuse dump,813.4053
municipality,1012,,Cederberg,Dump or leave rubbish anywhere (no rubbish disposal),1988.562
municipality,1012,,Cederberg,Other,108.0463
municipality,1012,,Cederberg,Own refuse dump,7413.904
municipality,1012,,Cederberg,Removed by local authority/private company/community members at least once a week,39854.28
municipality,1012,,Cederberg,Removed by local authority/private company/community members less often than once a week,2562.32
district,105,,Central Karoo,Communal container/central collection point,55.64792
district,105,,Central Karoo,Communal refuse dump,449.9933
district,105,,Central Karoo,Dump or leave rubbish anywhere (no rubbish disposal),296.8562
district,105,,Central Karoo,Other,534.8882
district,105,,Central Karoo,Own refuse dump,2840.501
district,105,,Central Karoo,Removed by local authority/private company/community members at least once a week,69695.51
district,105,,Central Karoo,Removed by local authority/private company/community members less often than once a week,373.8387
municipality,8301,,Chief Albert Luthuli,Communal container/central collection point,1886.759
municipality,8301,,Chief Albert Luthuli,Communal refuse dump,9808.836
municipality,8301,,Chief Albert Luthuli,Dump or leave rubbish anywhere (no rubbish disposal),26665.3
municipality,8301,,Chief Albert Luthuli,Other,241.2755
municipality,8301,,Chief Albert Luthuli,Own refuse dump,123525.7
municipality,8301,,Chief Albert Luthuli,Removed by local authority/private company/community members at least once a week,23994.69
municipality,8301,,Chief Albert Luthuli,Removed by local authority/private company/community members less often than once a week,1506.971
district,213,,Chris Hani,Communal container/central collection point,18761.73
district,213,,Chris Hani,Communal refuse dump,24713.75
district,213,,Chris Hani,Dump or leave rubbish anywhere (no rubbish disposal),65161.29
district,213,,Chris Hani,Other,18766.51
district,213,,Chris Hani,Own refuse dump,480806.8
district,213,,Chris Hani,Removed by local authority/private company/community members at least once a week,216082.4
district,213,,Chris Hani,Removed by local authority/private company/community members less often than once a week,15762.18
municipality,191,,City of Cape Town,Communal container/central collection point,201764.1
municipality,1910,,City of Cape Town,Communal container/central collection point,201764.1
municipality,191,,City of Cape Town,Communal container/central collection point,201764.1
municipality,1910,,City of Cape Town,Communal container/central collection point,201764.1
municipality,191,,City of Cape Town,Communal refuse dump,37842.77
municipality,1910,,City of Cape Town,Communal refuse dump,37842.77
municipality,191,,City of Cape Town,Communal refuse dump,37842.77
municipality,1910,,City of Cape Town,Communal refuse dump,37842.77
municipality,191,,City of Cape Town,Dump or leave rubbish anywhere (no rubbish disposal),19969.72
municipality,1910,,City of Cape Town,Dump or leave rubbish anywhere (no rubbish disposal),19969.72
municipality,191,,City of Cape Town,Dump or leave rubbish anywhere (no rubbish disposal),19969.72
municipality,1910,,City of Cape Town,Dump or leave rubbish anywhere (no rubbish disposal),19969.72
municipality,191,,City of Cape Town,Other,23106.13
municipality,1910,,City of Cape Town,Other,23106.13
municipality,191,,City of Cape Town,Other,23106.13
municipality,1910,,City of Cape Town,Other,23106.13
municipality,191,,City of Cape Town,Own refuse dump,14698.53
municipality,1910,,City of Cape Town,Own refuse dump,14698.53
municipality,191,,City of Cape Town,Own refuse dump,14698.53
municipality,1910,,City of Cape Town,Own refuse dump,14698.53
municipality,191,,City of Cape Town,Removed by local authority/private company/community members at least once a week,3587211
municipality,1910,,City of Cape Town,Removed by local authority/private company/community members at least once a week,3587211
municipality,191,,City of Cape Town,Removed by local authority/private company/community members at least once a week,3587211
municipality,1910,,City of Cape Town,Removed by local authority/private company/community members at least once a week,3587211
municipality,191,,City of Cape Town,Removed by local authority/private company/community members less often than once a week,120423
municipality,1910,,City of Cape Town,Removed by local authority/private company/community members less often than once a week,120423
municipality,191,,City of Cape Town,Removed by local authority/private company/community members less often than once a week,120423
municipality,1910,,City of Cape Town,Removed by local authority/private company/community members less often than once a week,120423
municipality,798,,City of Johannesburg,Communal container/central collection point,108129.8
municipality,7980,,City of Johannesburg,Communal container/central collection point,108129.8
municipality,798,,City of Johannesburg,Communal container/central collection point,108129.8
municipality,7980,,City of Johannesburg,Communal container/central collection point,108129.8
municipality,798,,City of Johannesburg,Communal refuse dump,168236.8
municipality,7980,,City of Johannesburg,Communal refuse dump,168236.8
municipality,798,,City of Johannesburg,Communal refuse dump,168236.8
municipality,7980,,City of Johannesburg,Communal refuse dump,168236.8
municipality,798,,City of Johannesburg,Dump or leave rubbish anywhere (no rubbish disposal),86515.21
municipality,7980,,City of Johannesburg,Dump or leave rubbish anywhere (no rubbish disposal),86515.21
municipality,798,,City of Johannesburg,Dump or leave rubbish anywhere (no rubbish disposal),86515.21
municipality,7980,,City of Johannesburg,Dump or leave rubbish anywhere (no rubbish disposal),86515.21
municipality,798,,City of Johannesburg,Other,28255.53
municipality,7980,,City of Johannesburg,Other,28255.53
municipality,798,,City of Johannesburg,Other,28255.53
municipality,7980,,City of Johannesburg,Other,28255.53
municipality,798,,City of Johannesburg,Own refuse dump,60272.99
municipality,7980,,City of Johannesburg,Own refuse dump,60272.99
municipality,798,,City of Johannesburg,Own refuse dump,60272.99
municipality,7980,,City of Johannesburg,Own refuse dump,60272.99
municipality,798,,City of Johannesburg,Removed by local authority/private company/community members at least once a week,4326596
municipality,7980,,City of Johannesburg,Removed by local authority/private company/community members at least once a week,4326596
municipality,798,,City of Johannesburg,Removed by local authority/private company/community members at least once a week,4326596
municipality,7980,,City of Johannesburg,Removed by local authority/private company/community members at least once a week,4326596
municipality,798,,City of Johannesburg,Removed by local authority/private company/community members less often than once a week,171340.6
municipality,7980,,City of Johannesburg,Removed by local authority/private company/community members less often than once a week,171340.6
municipality,798,,City of Johannesburg,Removed by local authority/private company/community members less often than once a week,171340.6
municipality,7980,,City of Johannesburg,Removed by local authority/private company/community members less often than once a week,171340.6
municipality,6403,,City of Matlosana,Communal container/central collection point,86.27816
municipality,6403,,City of Matlosana,Communal refuse dump,2291.873
municipality,6403,,City of Matlosana,Dump or leave rubbish anywhere (no rubbish disposal),6305.301
municipality,6403,,City of Matlosana,Other,1150.484
municipality,6403,,City of Matlosana,Own refuse dump,14695.34
municipality,6403,,City of Matlosana,Removed by local authority/private company/community members at least once a week,386283.1
municipality,6403,,City of Matlosana,Removed by local authority/private company/community members less often than once a week,6469.761
municipality,8326,,City of Mbombela,Communal container/central collection point,641.9881
municipality,8326,,City of Mbombela,Communal refuse dump,17971.05
municipality,8326,,City of Mbombela,Dump or leave rubbish anywhere (no rubbish disposal),24882.38
municipality,8326,,City of Mbombela,Other,1606.947
municipality,8326,,City of Mbombela,Own refuse dump,450846.2
municipality,8326,,City of Mbombela,Removed by local authority/private company/community members at least once a week,187186.7
municipality,8326,,City of Mbombela,Removed by local authority/private company/community members less often than once a week,12777.78
municipality,799,,City of Tshwane,Communal container/central collection point,56189.88
municipality,7990,,City of Tshwane,Communal container/central collection point,56189.88
municipality,799,,City of Tshwane,Communal container/central collection point,56189.88
municipality,7990,,City of Tshwane,Communal container/central collection point,56189.88
municipality,799,,City of Tshwane,Communal refuse dump,97494.33
municipality,7990,,City of Tshwane,Communal refuse dump,97494.33
municipality,799,,City of Tshwane,Communal refuse dump,97494.33
municipality,7990,,City of Tshwane,Communal refuse dump,97494.33
municipality,799,,City of Tshwane,Dump or leave rubbish anywhere (no rubbish disposal),71690.95
municipality,7990,,City of Tshwane,Dump or leave rubbish anywhere (no rubbish disposal),71690.95
municipality,799,,City of Tshwane,Dump or leave rubbish anywhere (no rubbish disposal),71690.95
municipality,7990,,City of Tshwane,Dump or leave rubbish anywhere (no rubbish disposal),71690.95
municipality,799,,City of Tshwane,Other,30708.04
municipality,7990,,City of Tshwane,Other,30708.04
municipality,799,,City of Tshwane,Other,30708.04
municipality,7990,,City of Tshwane,Other,30708.04
municipality,799,,City of Tshwane,Own refuse dump,302252.3
municipality,7990,,City of Tshwane,Own refuse dump,302252.3
municipality,799,,City of Tshwane,Own refuse dump,302252.3
municipality,7990,,City of Tshwane,Own refuse dump,302252.3
municipality,799,,City of Tshwane,Removed by local authority/private company/community members at least once a week,2612438
municipality,7990,,City of Tshwane,Removed by local authority/private company/community members at least once a week,2612438
municipality,799,,City of Tshwane,Removed by local authority/private company/community members at least once a week,2612438
municipality,7990,,City of Tshwane,Removed by local authority/private company/community members at least once a week,2612438
municipality,799,,City of Tshwane,Removed by local authority/private company/community members less often than once a week,104378
municipality,7990,,City of Tshwane,Removed by local authority/private company/community members less often than once a week,104378
municipality,799,,City of Tshwane,Removed by local authority/private company/community members less often than once a week,104378
municipality,7990,,City of Tshwane,Removed by local authority/private company/community members less often than once a week,104378
municipality,5254,,Dannhauser,Communal container/central collection point,13.25453
municipality,5254,,Dannhauser,Communal refuse dump,1304.281
municipality,5254,,Dannhauser,Dump or leave rubbish anywhere (no rubbish disposal),7204.404
municipality,5254,,Dannhauser,Other,132.8322
municipality,5254,,Dannhauser,Own refuse dump,89006.28
municipality,5254,,Dannhauser,Removed by local authority/private company/community members at least once a week,7638.032
municipality,5254,,Dannhauser,Removed by local authority/private company/community members less often than once a week,42.15342
municipality,3087,,Dawid Kruiper,Communal container/central collection point,2797.017
municipality,3087,,Dawid Kruiper,Communal refuse dump,584.5636
municipality,3087,,Dawid Kruiper,Dump or leave rubbish anywhere (no rubbish disposal),248.8484
municipality,3087,,Dawid Kruiper,Other,8922.58
municipality,3087,,Dawid Kruiper,Own refuse dump,3946.825
municipality,3087,,Dawid Kruiper,Removed by local authority/private company/community members at least once a week,85311.69
municipality,3087,,Dawid Kruiper,Removed by local authority/private company/community members less often than once a week,5349.715
municipality,4192,,Dihlabeng,Communal container/central collection point,3217.915
municipality,4192,,Dihlabeng,Communal refuse dump,5107.802
municipality,4192,,Dihlabeng,Dump or leave rubbish anywhere (no rubbish disposal),2060.191
municipality,4192,,Dihlabeng,Other,411.7349
municipality,4192,,Dihlabeng,Own refuse dump,14515.1
municipality,4192,,Dihlabeng,Removed by local authority/private company/community members at least once a week,113018.3
municipality,4192,,Dihlabeng,Removed by local authority/private company/community members less often than once a week,1712.729
municipality,3092,,Dikgatlong,Communal container/central collection point,62.78462
municipality,3092,,Dikgatlong,Communal refuse dump,932.0151
municipality,3092,,Dikgatlong,Dump or leave rubbish anywhere (no rubbish disposal),4817.438
municipality,3092,,Dikgatlong,Other,659.383
municipality,3092,,Dikgatlong,Own refuse dump,21920.05
municipality,3092,,Dikgatlong,Removed by local authority/private company/community members at least once a week,13949.66
municipality,3092,,Dikgatlong,Removed by local authority/private company/community members less often than once a week,6132.059
municipality,8306,,Dipaleseng,Communal container/central collection point,180.9493
municipality,8306,,Dipaleseng,Communal refuse dump,1424.712
municipality,8306,,Dipaleseng,Dump or leave rubbish anywhere (no rubbish disposal),1882.585
municipality,8306,,Dipaleseng,Other,836.8225
municipality,8306,,Dipaleseng,Own refuse dump,6142.355
municipality,8306,,Dipaleseng,Removed by local authority/private company/community members at least once a week,34540.94
municipality,8306,,Dipaleseng,Removed by local authority/private company/community members less often than once a week,223.6597
municipality,6384,,Ditsobotla,Communal container/central collection point,247.8632
municipality,6384,,Ditsobotla,Communal refuse dump,10876.06
municipality,6384,,Ditsobotla,Dump or leave rubbish anywhere (no rubbish disposal),10800.18
municipality,6384,,Ditsobotla,Other,1311.413
municipality,6384,,Ditsobotla,Own refuse dump,85440.64
municipality,6384,,Ditsobotla,Removed by local authority/private company/community members at least once a week,64151.72
municipality,6384,,Ditsobotla,Removed by local authority/private company/community members less often than once a week,9036.915
municipality,2101,,Dr Beyers Naude,Communal container/central collection point,0
municipality,2101,,Dr Beyers Naude,Communal refuse dump,1180.957
municipality,2101,,Dr Beyers Naude,Dump or leave rubbish anywhere (no rubbish disposal),439.1862
municipality,2101,,Dr Beyers Naude,Other,565.3389
municipality,2101,,Dr Beyers Naude,Own refuse dump,4598.334
municipality,2101,,Dr Beyers Naude,Removed by local authority/private company/community members at least once a week,75141.79
municipality,2101,,Dr Beyers Naude,Removed by local authority/private company/community members less often than once a week,271.1082
municipality,8316,,Dr JS Moroka,Communal container/central collection point,2777.16
municipality,8316,,Dr JS Moroka,Communal refuse dump,25336.38
municipality,8316,,Dr JS Moroka,Dump or leave rubbish anywhere (no rubbish disposal),19465.38
municipality,8316,,Dr JS Moroka,Other,4946.399
municipality,8316,,Dr JS Moroka,Own refuse dump,166291.9
municipality,8316,,Dr JS Moroka,Removed by local authority/private company/community members at least once a week,15667.04
municipality,8316,,Dr JS Moroka,Removed by local authority/private company/community members less often than once a week,11531.48
district,640,,Dr Kenneth Kaunda,Communal container/central collection point,10013.05
district,640,,Dr Kenneth Kaunda,Communal refuse dump,19532.77
district,640,,Dr Kenneth Kaunda,Dump or leave rubbish anywhere (no rubbish disposal),19967.69
district,640,,Dr Kenneth Kaunda,Other,9311.538
district,640,,Dr Kenneth Kaunda,Own refuse dump,69640.94
district,640,,Dr Kenneth Kaunda,Removed by local authority/private company/community members at least once a week,602554
district,640,,Dr Kenneth Kaunda,Removed by local authority/private company/community members less often than once a week,11801.34
municipality,5436,,Dr Nkosazana Dlamini Zuma,Communal container/central collection point,0
municipality,5436,,Dr Nkosazana Dlamini Zuma,Communal refuse dump,1057.965
municipality,5436,,Dr Nkosazana Dlamini Zuma,Dump or leave rubbish anywhere (no rubbish disposal),3147.195
municipality,5436,,Dr Nkosazana Dlamini Zuma,Other,1240.125
municipality,5436,,Dr Nkosazana Dlamini Zuma,Own refuse dump,103519.9
municipality,5436,,Dr Nkosazana Dlamini Zuma,Removed by local authority/private company/community members at least once a week,8146.025
municipality,5436,,Dr Nkosazana Dlamini Zuma,Removed by local authority/private company/community members less often than once a week,1368.861
municipality,8304,,Dr Pixley Ka Isaka Seme,Communal container/central collection point,15.67049
municipality,8304,,Dr Pixley Ka Isaka Seme,Communal refuse dump,115.8327
municipality,8304,,Dr Pixley Ka Isaka Seme,Dump or leave rubbish anywhere (no rubbish disposal),3337.133
municipality,8304,,Dr Pixley Ka Isaka Seme,Other,3179.865
municipality,8304,,Dr Pixley Ka Isaka Seme,Own refuse dump,30996.63
municipality,8304,,Dr Pixley Ka Isaka Seme,Removed by local authority/private company/community members at least once a week,42883.72
municipality,8304,,Dr Pixley Ka Isaka Seme,Removed by local authority/private company/community members less often than once a week,4865.975
district,639,,Dr Ruth Segomotsi Mompati,Communal container/central collection point,1107.378
district,639,,Dr Ruth Segomotsi Mompati,Communal refuse dump,8943.739
district,639,,Dr Ruth Segomotsi Mompati,Dump or leave rubbish anywhere (no rubbish disposal),18935.22
district,639,,Dr Ruth Segomotsi Mompati,Other,3889.916
district,639,,Dr Ruth Segomotsi Mompati,Own refuse dump,263072.5
district,639,,Dr Ruth Segomotsi Mompati,Removed by local authority/private company/community members at least once a week,156452.2
district,639,,Dr Ruth Segomotsi Mompati,Removed by local authority/private company/community members less often than once a week,6956.556
municipality,1023,,Drakenstein,Communal container/central collection point,616.3029
municipality,1023,,Drakenstein,Communal refuse dump,2005.78
municipality,1023,,Drakenstein,Dump or leave rubbish anywhere (no rubbish disposal),623.6733
municipality,1023,,Drakenstein,Other,1269.045
municipality,1023,,Drakenstein,Own refuse dump,9424.065
municipality,1023,,Drakenstein,Removed by local authority/private company/community members at least once a week,259089.7
municipality,1023,,Drakenstein,Removed by local authority/private company/community members less often than once a week,7166.192
province,EC,,Eastern Cape,Communal container/central collection point,80703.19
province,EC,,Eastern Cape,Communal refuse dump,217401.6
province,EC,,Eastern Cape,Dump or leave rubbish anywhere (no rubbish disposal),441583.2
province,EC,,Eastern Cape,Other,96272.53
province,EC,,Eastern Cape,Own refuse dump,3459232
province,EC,,Eastern Cape,Removed by local authority/private company/community members at least once a week,2562696
province,EC,,Eastern Cape,Removed by local authority/private company/community members less often than once a week,139087.4
district,104,,Garden Route,Communal container/central collection point,2254.689
district,104,,Garden Route,Communal refuse dump,10528.42
district,104,,Garden Route,Dump or leave rubbish anywhere (no rubbish disposal),3974.776
district,104,,Garden Route,Other,7307.489
district,104,,Garden Route,Own refuse dump,23210.67
district,104,,Garden Route,Removed by local authority/private company/community members at least once a week,549098.5
