geo_level,geo_code,geo_version,name,Age,Total
subcounty,16080,,Mavoko,40-44,19535
subcounty,16080,,Mavoko,45-49,13880
subcounty,16080,,Mavoko,50-54,8618
subcounty,16080,,Mavoko,55-59,5561
subcounty,16080,,Mavoko,60-64,3424
subcounty,16080,,Mavoko,65-69,1841
subcounty,16080,,Mavoko,70-74,1012
subcounty,16080,,Mavoko,75-79,404
subcounty,16080,,Mavoko,80-84,262
subcounty,16080,,Mavoko,85-89,169
subcounty,16080,,Mavoko,90-94,83
subcounty,16080,,Mavoko,95-99,51
subcounty,16080,,Mavoko,100+,25
subcounty,16080,,Mavoko,Not Stated,9
,,,Kalama,0-4,4983
,,,Kalama,5-9,5842
,,,Kalama,10-14,7163
,,,Kalama,15-19,6181
,,,Kalama,20-24,3986
,,,Kalama,25-29,3368
,,,Kalama,30-34,3572
,,,Kalama,35-39,3164
,,,Kalama,40-44,2937
,,,Kalama,45-49,2575
,,,Kalama,50-54,2048
,,,Kalama,55-59,2044
,,,Kalama,60-64,1818
,,,Kalama,65-69,1504
,,,Kalama,70-74,1231
,,,Kalama,75-79,697
,,,Kalama,80-84,568
,,,Kalama,85-89,322
,,,Kalama,90-94,282
,,,Kalama,95-99,105
,,,Kalama,100+,66
,,,Kalama,Not Stated,0
subcounty,16077,,Kangundo,0-4,9037
subcounty,16077,,Kangundo,5-9,10251
subcounty,16077,,Kangundo,10-14,12145
subcounty,16077,,Kangundo,15-19,10338
subcounty,16077,,Kangundo,20-24,6822
subcounty,16077,,Kangundo,25-29,5599
subcounty,16077,,Kangundo,30-34,6575
subcounty,16077,,Kangundo,35-39,6505
subcounty,16077,,Kangundo,40-44,6086
subcounty,16077,,Kangundo,45-49,4848
subcounty,16077,,Kangundo,50-54,3882
subcounty,16077,,Kangundo,55-59,3936
subcounty,16077,,Kangundo,60-64,3681
subcounty,16077,,Kangundo,65-69,2696
subcounty,16077,,Kangundo,70-74,2080
subcounty,16077,,Kangundo,75-79,1209
subcounty,16077,,Kangundo,80-84,991
subcounty,16077,,Kangundo,85-89,592
subcounty,16077,,Kangundo,90-94,367
subcounty,16077,,Kangundo,95-99,178
subcounty,16077,,Kangundo,100+,98
subcounty,16077,,Kangundo,Not Stated,0
subcounty,16079,,Kathiani,0-4,10852
subcounty,16079,,Kathiani,5-9,12798
subcounty,16079,,Kathiani,10-14,14835
subcounty,16079,,Kathiani,15-19,12710
subcounty,16079,,Kathiani,20-24,8260
subcounty,16079,,Kathiani,25-29,6859
subcounty,16079,,Kathiani,30-34,7522
subcounty,16079,,Kathiani,35-39,6590
subcounty,16079,,Kathiani,40-44,6260
subcounty,16079,,Kathiani,45-49,5138
subcounty,16079,,Kathiani,50-54,3890
subcounty,16079,,Kathiani,55-59,3899
subcounty,16079,,Kathiani,60-64,3712
subcounty,16079,,Kathiani,65-69,3023
subcounty,16079,,Kathiani,70-74,2151
subcounty,16079,,Kathiani,75-79,1199
subcounty,16079,,Kathiani,80-84,994
subcounty,16079,,Kathiani,85-89,558
subcounty,16079,,Kathiani,90-94,363
subcounty,16079,,Kathiani,95-99,167
subcounty,16079,,Kathiani,100+,105
subcounty,16079,,Kathiani,Not Stated,1
,,,Machakos,0-4,16989
,,,Machakos,5-9,16284
,,,Machakos,10-14,17013
,,,Machakos,15-19,15501
,,,Machakos,20-24,17587
,,,Machakos,25-29,16197
,,,Machakos,30-34,15028
,,,Machakos,35-39,12287
,,,Machakos,40-44,10242
,,,Machakos,45-49,8150
,,,Machakos,50-54,6127
,,,Machakos,55-59,5421
,,,Machakos,60-64,4544
,,,Machakos,65-69,3480
,,,Machakos,70-74,2371
,,,Machakos,75-79,1256
,,,Machakos,80-84,1021
,,,Machakos,85-89,518
,,,Machakos,90-94,339
,,,Machakos,95-99,155
,,,Machakos,100+,88
,,,Machakos,Not Stated,2
subcounty,16075,,Masinga,0-4,16024
subcounty,16075,,Masinga,5-9,17773
subcounty,16075,,Masinga,10-14,20858
subcounty,16075,,Masinga,15-19,18053
subcounty,16075,,Masinga,20-24,11360
subcounty,16075,,Masinga,25-29,9136
subcounty,16075,,Masinga,30-34,9722
subcounty,16075,,Masinga,35-39,8654
subcounty,16075,,Masinga,40-44,7468
subcounty,16075,,Masinga,45-49,6479
subcounty,16075,,Masinga,50-54,4766
subcounty,16075,,Masinga,55-59,4494
subcounty,16075,,Masinga,60-64,3968
subcounty,16075,,Masinga,65-69,3503
subcounty,16075,,Masinga,70-74,2477
subcounty,16075,,Masinga,75-79,1349
subcounty,16075,,Masinga,80-84,1067
subcounty,16075,,Masinga,85-89,610
subcounty,16075,,Masinga,90-94,422
subcounty,16075,,Masinga,95-99,226
subcounty,16075,,Masinga,100+,111
subcounty,16075,,Masinga,Not Stated,0
subcounty,16078,,Matungulu,0-4,16372
subcounty,16078,,Matungulu,5-9,17370
subcounty,16078,,Matungulu,10-14,19927
subcounty,16078,,Matungulu,15-19,17196
subcounty,16078,,Matungulu,20-24,13050
subcounty,16078,,Matungulu,25-29,11377
subcounty,16078,,Matungulu,30-34,12110
subcounty,16078,,Matungulu,35-39,11029
subcounty,16078,,Matungulu,40-44,9881
subcounty,16078,,Matungulu,45-49,7893
subcounty,16078,,Matungulu,50-54,5812
subcounty,16078,,Matungulu,55-59,5342
subcounty,16078,,Matungulu,60-64,4746
subcounty,16078,,Matungulu,65-69,3482
subcounty,16078,,Matungulu,70-74,2353
subcounty,16078,,Matungulu,75-79,1290
subcounty,16078,,Matungulu,80-84,1051
subcounty,16078,,Matungulu,85-89,565
subcounty,16078,,Matungulu,90-94,402
subcounty,16078,,Matungulu,95-99,198
subcounty,16078,,Matungulu,100+,105
subcounty,16078,,Matungulu,Not Stated,1
subcounty,16082,,Mwala,0-4,16791
subcounty,16082,,Mwala,5-9,19455
subcounty,16082,,Mwala,10-14,23520
subcounty,16082,,Mwala,15-19,21769
subcounty,16082,,Mwala,20-24,13565
subcounty,16082,,Mwala,25-29,10996
subcounty,16082,,Mwala,30-34,11983
subcounty,16082,,Mwala,35-39,10692
subcounty,16082,,Mwala,40-44,10253
subcounty,16082,,Mwala,45-49,8546
subcounty,16082,,Mwala,50-54,6927
subcounty,16082,,Mwala,55-59,6654
subcounty,16082,,Mwala,60-64,6078
subcounty,16082,,Mwala,65-69,4692
subcounty,16082,,Mwala,70-74,3551
subcounty,16082,,Mwala,75-79,2140
subcounty,16082,,Mwala,80-84,1704
subcounty,16082,,Mwala,85-89,1030
subcounty,16082,,Mwala,90-94,902
subcounty,16082,,Mwala,95-99,447
subcounty,16082,,Mwala,100+,196
subcounty,16082,,Mwala,Not Stated,2
subcounty,16076,,Yatta,0-4,17573
subcounty,16076,,Yatta,5-9,19121
subcounty,16076,,Yatta,10-14,22755
subcounty,16076,,Yatta,15-19,20456
subcounty,16076,,Yatta,20-24,15799
subcounty,16076,,Yatta,25-29,11765
subcounty,16076,,Yatta,30-34,11979
subcounty,16076,,Yatta,35-39,10250
subcounty,16076,,Yatta,40-44,9049
subcounty,16076,,Yatta,45-49,7381
subcounty,16076,,Yatta,50-54,5436
subcounty,16076,,Yatta,55-59,5235
subcounty,16076,,Yatta,60-64,4755
subcounty,16076,,Yatta,65-69,3860
subcounty,16076,,Yatta,70-74,2746
subcounty,16076,,Yatta,75-79,1537
subcounty,16076,,Yatta,80-84,1278
subcounty,16076,,Yatta,85-89,702
subcounty,16076,,Yatta,90-94,525
subcounty,16076,,Yatta,95-99,245
subcounty,16076,,Yatta,100+,131
subcounty,16076,,Yatta,Not Stated,3
,,,Kathonzweni,0-4,7546
,,,Kathonzweni,5-9,8872
,,,Kathonzweni,10-14,11350
,,,Kathonzweni,15-19,10917
,,,Kathonzweni,20-24,6190
,,,Kathonzweni,25-29,4876
,,,Kathonzweni,30-34,4871
,,,Kathonzweni,35-39,4435
,,,Kathonzweni,40-44,3913
,,,Kathonzweni,45-49,3891
,,,Kathonzweni,50-54,2721
,,,Kathonzweni,55-59,2229
,,,Kathonzweni,60-64,1973
,,,Kathonzweni,65-69,1857
,,,Kathonzweni,70-74,1576
,,,Kathonzweni,75-79,919
,,,Kathonzweni,80-84,707
,,,Kathonzweni,85-89,343
,,,Kathonzweni,90-94,375
,,,Kathonzweni,95-99,124
,,,Kathonzweni,100+,92
,,,Kathonzweni,Not Stated,0
,,,Kibwezi,0-4,19764
,,,Kibwezi,5-9,23769
,,,Kibwezi,10-14,28974
,,,Kibwezi,15-19,25801
,,,Kibwezi,20-24,15186
,,,Kibwezi,25-29,12916
,,,Kibwezi,30-34,13229
,,,Kibwezi,35-39,10782
,,,Kibwezi,40-44,9716
,,,Kibwezi,45-49,9116
,,,Kibwezi,50-54,6023
,,,Kibwezi,55-59,5184
,,,Kibwezi,60-64,4867
,,,Kibwezi,65-69,4329
,,,Kibwezi,70-74,3116
,,,Kibwezi,75-79,1591
,,,Kibwezi,80-84,1203
,,,Kibwezi,85-89,667
,,,Kibwezi,90-94,429
,,,Kibwezi,95-99,204
,,,Kibwezi,100+,126
,,,Kibwezi,Not Stated,2
,,,Kilungu,0-4,6047
,,,Kilungu,5-9,7218
,,,Kilungu,10-14,8917
,,,Kilungu,15-19,7632
,,,Kilungu,20-24,4672
,,,Kilungu,25-29,3379
,,,Kilungu,30-34,3477
,,,Kilungu,35-39,3163
,,,Kilungu,40-44,2742
,,,Kilungu,45-49,2652
,,,Kilungu,50-54,2109
,,,Kilungu,55-59,1929
,,,Kilungu,60-64,1923
,,,Kilungu,65-69,1669
,,,Kilungu,70-74,1229
,,,Kilungu,75-79,802
,,,Kilungu,80-84,531
,,,Kilungu,85-89,398
,,,Kilungu,90-94,266
,,,Kilungu,95-99,121
,,,Kilungu,100+,73
,,,Kilungu,Not Stated,2
,,,Makindu,0-4,8555
,,,Makindu,5-9,9571
,,,Makindu,10-14,12023
,,,Makindu,15-19,10462
,,,Makindu,20-24,7234
,,,Makindu,25-29,6199
,,,Makindu,30-34,6239
,,,Makindu,35-39,5150
,,,Makindu,40-44,4609
,,,Makindu,45-49,3864
,,,Makindu,50-54,2542
,,,Makindu,55-59,2180
,,,Makindu,60-64,1950
,,,Makindu,65-69,1622
,,,Makindu,70-74,1109
,,,Makindu,75-79,620
,,,Makindu,80-84,473
,,,Makindu,85-89,224
,,,Makindu,90-94,191
,,,Makindu,95-99,77
,,,Makindu,100+,51
,,,Makindu,Not Stated,1
subcounty,17086,,Makueni,0-4,12484
subcounty,17086,,Makueni,5-9,13174
subcounty,17086,,Makueni,10-14,15953
subcounty,17086,,Makueni,15-19,14606
subcounty,17086,,Makueni,20-24,12289
subcounty,17086,,Makueni,25-29,10374
subcounty,17086,,Makueni,30-34,9814
subcounty,17086,,Makueni,35-39,8121
subcounty,17086,,Makueni,40-44,6893
subcounty,17086,,Makueni,45-49,6242
subcounty,17086,,Makueni,50-54,4408
subcounty,17086,,Makueni,55-59,4060
subcounty,17086,,Makueni,60-64,3616
subcounty,17086,,Makueni,65-69,2921
subcounty,17086,,Makueni,70-74,2059
subcounty,17086,,Makueni,75-79,1143
subcounty,17086,,Makueni,80-84,922
subcounty,17086,,Makueni,85-89,482
subcounty,17086,,Makueni,90-94,509
subcounty,17086,,Makueni,95-99,209
subcounty,17086,,Makueni,100+,94
subcounty,17086,,Makueni,Not Stated,0
,,,Mbooni East,0-4,9320
,,,Mbooni East,5-9,10734
,,,Mbooni East,10-14,13227
,,,Mbooni East,15-19,12520
,,,Mbooni East,20-24,7379
,,,Mbooni East,25-29,5913
,,,Mbooni East,30-34,6195
,,,Mbooni East,35-39,5549
,,,Mbooni East,40-44,5007
,,,Mbooni East,45-49,4869
,,,Mbooni East,50-54,3378
,,,Mbooni East,55-59,3123
,,,Mbooni East,60-64,2871
,,,Mbooni East,65-69,2475
,,,Mbooni East,70-74,1890
,,,Mbooni East,75-79,1126
,,,Mbooni East,80-84,874
,,,Mbooni East,85-89,561
,,,Mbooni East,90-94,469
,,,Mbooni East,95-99,190
,,,Mbooni East,100+,82
,,,Mbooni East,Not Stated,1
,,,Mbooni West,0-4,10083
,,,Mbooni West,5-9,11954
,,,Mbooni West,10-14,14657
,,,Mbooni West,15-19,12837
,,,Mbooni West,20-24,7653
,,,Mbooni West,25-29,5920
,,,Mbooni West,30-34,6376
,,,Mbooni West,35-39,5436
,,,Mbooni West,40-44,4765
,,,Mbooni West,45-49,4979
,,,Mbooni West,50-54,3194
,,,Mbooni West,55-59,3506
,,,Mbooni West,60-64,3303
,,,Mbooni West,65-69,2732
,,,Mbooni West,70-74,2092
,,,Mbooni West,75-79,1097
,,,Mbooni West,80-84,930
,,,Mbooni West,85-89,471
,,,Mbooni West,90-94,338
,,,Mbooni West,95-99,175
,,,Mbooni West,100+,95
,,,Mbooni West,Not Stated,0
,,,Mukaa,0-4,10313
,,,Mukaa,5-9,11866
,,,Mukaa,10-14,13614
,,,Mukaa,15-19,12141
,,,Mukaa,20-24,8835
,,,Mukaa,25-29,7612
,,,Mukaa,30-34,7616
,,,Mukaa,35-39,6356
,,,Mukaa,40-44,5497
,,,Mukaa,45-49,5399
,,,Mukaa,50-54,4048
,,,Mukaa,55-59,3539
,,,Mukaa,60-64,3079
,,,Mukaa,65-69,2586
,,,Mukaa,70-74,1933
,,,Mukaa,75-79,1084
,,,Mukaa,80-84,854
,,,Mukaa,85-89,512
,,,Mukaa,90-94,386
,,,Mukaa,95-99,168
,,,Mukaa,100+,110
,,,Mukaa,Not Stated,1
,,,Nzaui,0-4,12313
,,,Nzaui,5-9,14244
,,,Nzaui,10-14,17678
,,,Nzaui,15-19,15943
,,,Nzaui,20-24,10337
,,,Nzaui,25-29,8695
,,,Nzaui,30-34,8442
,,,Nzaui,35-39,7535
,,,Nzaui,40-44,6786
,,,Nzaui,45-49,5843
,,,Nzaui,50-54,4137
,,,Nzaui,55-59,3493
,,,Nzaui,60-64,3242
,,,Nzaui,65-69,2808
,,,Nzaui,70-74,2025
,,,Nzaui,75-79,989
,,,Nzaui,80-84,913
,,,Nzaui,85-89,507
,,,Nzaui,90-94,445
,,,Nzaui,95-99,191
,,,Nzaui,100+,130
,,,Nzaui,Not Stated,1
subcounty,9039,,Mandera West,0-4,20846
subcounty,9039,,Mandera West,5-9,20245
subcounty,9039,,Mandera West,10-14,16942
subcounty,9039,,Mandera West,15-19,10761
subcounty,9039,,Mandera West,20-24,7589
subcounty,9039,,Mandera West,25-29,5866
subcounty,9039,,Mandera West,30-34,4957
subcounty,9039,,Mandera West,35-39,2959
subcounty,9039,,Mandera West,40-44,2667
subcounty,9039,,Mandera West,45-49,1434
subcounty,9039,,Mandera West,50-54,1218
subcounty,9039,,Mandera West,55-59,675
subcounty,9039,,Mandera West,60-64,782
subcounty,9039,,Mandera West,65-69,389
subcounty,9039,,Mandera West,70-74,442
subcounty,9039,,Mandera West,75-79,160
subcounty,9039,,Mandera West,80-84,212
subcounty,9039,,Mandera West,85-89,76
subcounty,9039,,Mandera West,90-94,57
subcounty,9039,,Mandera West,95-99,11
subcounty,9039,,Mandera West,100+,7
subcounty,9039,,Mandera West,Not Stated,1
,,,Banisa,0-4,30867
,,,Banisa,5-9,30536
,,,Banisa,10-14,24800
,,,Banisa,15-19,15491
,,,Banisa,20-24,11955
,,,Banisa,25-29,10029
,,,Banisa,30-34,8641
,,,Banisa,35-39,5798
,,,Banisa,40-44,5343
,,,Banisa,45-49,2792
,,,Banisa,50-54,2315
,,,Banisa,55-59,1045
,,,Banisa,60-64,1348
,,,Banisa,65-69,472
,,,Banisa,70-74,587
,,,Banisa,75-79,203
,,,Banisa,80-84,248
,,,Banisa,85-89,55
,,,Banisa,90-94,48
,,,Banisa,95-99,12
,,,Banisa,100+,3
,,,Banisa,Not Stated,1
,,,Kotulo,0-4,14084
,,,Kotulo,5-9,14011
,,,Kotulo,10-14,12931
,,,Kotulo,15-19,8708
,,,Kotulo,20-24,5438
,,,Kotulo,25-29,4476
,,,Kotulo,30-34,3674
,,,Kotulo,35-39,2536
,,,Kotulo,40-44,2173
,,,Kotulo,45-49,1229
,,,Kotulo,50-54,1006
,,,Kotulo,55-59,579
,,,Kotulo,60-64,609
,,,Kotulo,65-69,301
,,,Kotulo,70-74,290
,,,Kotulo,75-79,119
,,,Kotulo,80-84,129
,,,Kotulo,85-89,56
,,,Kotulo,90-94,34
,,,Kotulo,95-99,7
,,,Kotulo,100+,2
,,,Kotulo,Not Stated,0
subcounty,9044,,Lafey,0-4,14999
subcounty,9044,,Lafey,5-9,14531
subcounty,9044,,Lafey,10-14,13938
subcounty,9044,,Lafey,15-19,12960
subcounty,9044,,Lafey,20-24,8051
subcounty,9044,,Lafey,25-29,5008
subcounty,9044,,Lafey,30-34,4196
subcounty,9044,,Lafey,35-39,2528
subcounty,9044,,Lafey,40-44,2311
subcounty,9044,,Lafey,45-49,1105
subcounty,9044,,Lafey,50-54,1133
subcounty,9044,,Lafey,55-59,679
subcounty,9044,,Lafey,60-64,706
subcounty,9044,,Lafey,65-69,336
subcounty,9044,,Lafey,70-74,429
subcounty,9044,,Lafey,75-79,172
subcounty,9044,,Lafey,80-84,209
subcounty,9044,,Lafey,85-89,77
subcounty,9044,,Lafey,90-94,54
subcounty,9044,,Lafey,95-99,13
subcounty,9044,,Lafey,100+,17
subcounty,9044,,Lafey,Not Stated,0
,,,Mandera Central,0-4,29738
,,,Mandera Central,5-9,31907
,,,Mandera Central,10-14,27975
,,,Mandera Central,15-19,20328
,,,Mandera Central,20-24,12257
,,,Mandera Central,25-29,9389
,,,Mandera Central,30-34,7430
,,,Mandera Central,35-39,5065
,,,Mandera Central,40-44,4362
,,,Mandera Central,45-49,2554
,,,Mandera Central,50-54,1869
,,,Mandera Central,55-59,1145
,,,Mandera Central,60-64,1218
,,,Mandera Central,65-69,623
,,,Mandera Central,70-74,607
,,,Mandera Central,75-79,256
,,,Mandera Central,80-84,288
,,,Mandera Central,85-89,104
,,,Mandera Central,90-94,73
,,,Mandera Central,95-99,16
,,,Mandera Central,100+,11
,,,Mandera Central,Not Stated,0
subcounty,9043,,Mandera East,0-4,26227
subcounty,9043,,Mandera East,5-9,26641
subcounty,9043,,Mandera East,10-14,25358
subcounty,9043,,Mandera East,15-19,20792
subcounty,9043,,Mandera East,20-24,15417
subcounty,9043,,Mandera East,25-29,11760
subcounty,9043,,Mandera East,30-34,8916
subcounty,9043,,Mandera East,35-39,5870
subcounty,9043,,Mandera East,40-44,5595
subcounty,9043,,Mandera East,45-49,3144
subcounty,9043,,Mandera East,50-54,2725
subcounty,9043,,Mandera East,55-59,2009
subcounty,9043,,Mandera East,60-64,1855
subcounty,9043,,Mandera East,65-69,1017
subcounty,9043,,Mandera East,70-74,1021
subcounty,9043,,Mandera East,75-79,412
subcounty,9043,,Mandera East,80-84,518
subcounty,9043,,Mandera East,85-89,154
subcounty,9043,,Mandera East,90-94,143
subcounty,9043,,Mandera East,95-99,30
subcounty,9043,,Mandera East,100+,28
subcounty,9043,,Mandera East,Not Stated,1
subcounty,9041,,Mandera North,0-4,24330
subcounty,9041,,Mandera North,5-9,27288
subcounty,9041,,Mandera North,10-14,27529
subcounty,9041,,Mandera North,15-19,19304
subcounty,9041,,Mandera North,20-24,11976
subcounty,9041,,Mandera North,25-29,8381
subcounty,9041,,Mandera North,30-34,6994
subcounty,9041,,Mandera North,35-39,4166
subcounty,9041,,Mandera North,40-44,4481
subcounty,9041,,Mandera North,45-49,2485
subcounty,9041,,Mandera North,50-54,2228
subcounty,9041,,Mandera North,55-59,1270
subcounty,9041,,Mandera North,60-64,1324
subcounty,9041,,Mandera North,65-69,654
subcounty,9041,,Mandera North,70-74,659
subcounty,9041,,Mandera North,75-79,252
subcounty,9041,,Mandera North,80-84,324
subcounty,9041,,Mandera North,85-89,70
subcounty,9041,,Mandera North,90-94,110
subcounty,9041,,Mandera North,95-99,12
subcounty,9041,,Mandera North,100+,6
subcounty,9041,,Mandera North,Not Stated,0
,,,Loiyangalani,0-4,6617
,,,Loiyangalani,5-9,6442
,,,Loiyangalani,10-14,5246
,,,Loiyangalani,15-19,3193
,,,Loiyangalani,20-24,2811
,,,Loiyangalani,25-29,2548
,,,Loiyangalani,30-34,2490
,,,Loiyangalani,35-39,1278
,,,Loiyangalani,40-44,1113
,,,Loiyangalani,45-49,944
,,,Loiyangalani,50-54,781
,,,Loiyangalani,55-59,513
,,,Loiyangalani,60-64,536
,,,Loiyangalani,65-69,345
,,,Loiyangalani,70-74,471
,,,Loiyangalani,75-79,153
,,,Loiyangalani,80-84,114
,,,Loiyangalani,85-89,65
,,,Loiyangalani,90-94,31
,,,Loiyangalani,95-99,17
,,,Loiyangalani,100+,2
,,,Loiyangalani,Not Stated,0
,,,Marsabit Central,0-4,11595
,,,Marsabit Central,5-9,11713
,,,Marsabit Central,10-14,11376
,,,Marsabit Central,15-19,10091
,,,Marsabit Central,20-24,7973
,,,Marsabit Central,25-29,6576
,,,Marsabit Central,30-34,4948
,,,Marsabit Central,35-39,3222
,,,Marsabit Central,40-44,2673
,,,Marsabit Central,45-49,2186
,,,Marsabit Central,50-54,1701
,,,Marsabit Central,55-59,1442
,,,Marsabit Central,60-64,1156
,,,Marsabit Central,65-69,793
,,,Marsabit Central,70-74,816
,,,Marsabit Central,75-79,320
,,,Marsabit Central,80-84,322
,,,Marsabit Central,85-89,126
,,,Marsabit Central,90-94,76
,,,Marsabit Central,95-99,29
,,,Marsabit Central,100+,35
,,,Marsabit Central,Not Stated,1
,,,Marsabit North,0-4,6524
,,,Marsabit North,5-9,8058
,,,Marsabit North,10-14,7884
,,,Marsabit North,15-19,6786
,,,Marsabit North,20-24,5370
,,,Marsabit North,25-29,4636
,,,Marsabit North,30-34,3686
,,,Marsabit North,35-39,2520
,,,Marsabit North,40-44,2138
,,,Marsabit North,45-49,1546
,,,Marsabit North,50-54,1450
,,,Marsabit North,55-59,930
,,,Marsabit North,60-64,955
,,,Marsabit North,65-69,448
,,,Marsabit North,70-74,622
,,,Marsabit North,75-79,195
,,,Marsabit North,80-84,301
,,,Marsabit North,85-89,80
,,,Marsabit North,90-94,118
,,,Marsabit North,95-99,21
,,,Marsabit North,100+,28
,,,Marsabit North,Not Stated,0
,,,Marsabit South,0-4,10066
,,,Marsabit South,5-9,11231
,,,Marsabit South,10-14,11011
,,,Marsabit South,15-19,7250
,,,Marsabit South,20-24,6047
,,,Marsabit South,25-29,4576
,,,Marsabit South,30-34,4345
,,,Marsabit South,35-39,2163
,,,Marsabit South,40-44,2041
,,,Marsabit South,45-49,1605
,,,Marsabit South,50-54,1326
,,,Marsabit South,55-59,792
,,,Marsabit South,60-64,894
,,,Marsabit South,65-69,605
,,,Marsabit South,70-74,698
,,,Marsabit South,75-79,271
,,,Marsabit South,80-84,258
,,,Marsabit South,85-89,113
,,,Marsabit South,90-94,55
,,,Marsabit South,95-99,20
,,,Marsabit South,100+,8
,,,Marsabit South,Not Stated,1
subcounty,10045,,Moyale,0-4,18961
subcounty,10045,,Moyale,5-9,19098
subcounty,10045,,Moyale,10-14,17495
subcounty,10045,,Moyale,15-19,14674
subcounty,10045,,Moyale,20-24,9517
subcounty,10045,,Moyale,25-29,7535
subcounty,10045,,Moyale,30-34,5453
subcounty,10045,,Moyale,35-39,3587
subcounty,10045,,Moyale,40-44,3191
subcounty,10045,,Moyale,45-49,2139
subcounty,10045,,Moyale,50-54,1794
subcounty,10045,,Moyale,55-59,1472
subcounty,10045,,Moyale,60-64,1334
subcounty,10045,,Moyale,65-69,809
subcounty,10045,,Moyale,70-74,788
subcounty,10045,,Moyale,75-79,389
subcounty,10045,,Moyale,80-84,397
subcounty,10045,,Moyale,85-89,139
subcounty,10045,,Moyale,90-94,110
subcounty,10045,,Moyale,95-99,31
subcounty,10045,,Moyale,100+,34
subcounty,10045,,Moyale,Not Stated,1
subcounty,10046,,North Horr,0-4,8383
subcounty,10046,,North Horr,5-9,10908
subcounty,10046,,North Horr,10-14,10885
subcounty,10046,,North Horr,15-19,9411
subcounty,10046,,North Horr,20-24,7325
subcounty,10046,,North Horr,25-29,5866
subcounty,10046,,North Horr,30-34,4777
subcounty,10046,,North Horr,35-39,3104
subcounty,10046,,North Horr,40-44,2897
subcounty,10046,,North Horr,45-49,1893
subcounty,10046,,North Horr,50-54,1743
subcounty,10046,,North Horr,55-59,955
subcounty,10046,,North Horr,60-64,1078
subcounty,10046,,North Horr,65-69,545
subcounty,10046,,North Horr,70-74,796
subcounty,10046,,North Horr,75-79,260
subcounty,10046,,North Horr,80-84,313
subcounty,10046,,North Horr,85-89,90
subcounty,10046,,North Horr,90-94,141
subcounty,10046,,North Horr,95-99,25
subcounty,10046,,North Horr,100+,47
subcounty,10046,,North Horr,Not Stated,3
,,,Sololo,0-4,7014
,,,Sololo,5-9,7766
,,,Sololo,10-14,7534
,,,Sololo,15-19,5794
,,,Sololo,20-24,3911
,,,Sololo,25-29,2974
,,,Sololo,30-34,2157
,,,Sololo,35-39,1555
,,,Sololo,40-44,1462
,,,Sololo,45-49,862
,,,Sololo,50-54,936
,,,Sololo,55-59,789
,,,Sololo,60-64,651
,,,Sololo,65-69,468
,,,Sololo,70-74,425
,,,Sololo,75-79,155
,,,Sololo,80-84,215
,,,Sololo,85-89,72
,,,Sololo,90-94,51
,,,Sololo,95-99,21
,,,Sololo,100+,10
,,,Sololo,Not Stated,0
,,,Buuri East,0-4,7192
,,,Buuri East,5-9,7381
,,,Buuri East,10-14,8618
,,,Buuri East,15-19,7569
,,,Buuri East,20-24,5601
,,,Buuri East,25-29,4868
,,,Buuri East,30-34,5615
,,,Buuri East,35-39,5644
,,,Buuri East,40-44,4895
,,,Buuri East,45-49,4355
,,,Buuri East,50-54,3507
,,,Buuri East,55-59,3375
,,,Buuri East,60-64,2400
,,,Buuri East,65-69,1913
,,,Buuri East,70-74,1554
,,,Buuri East,75-79,758
,,,Buuri East,80-84,704
,,,Buuri East,85-89,309
,,,Buuri East,90-94,191
,,,Buuri East,95-99,91
,,,Buuri East,100+,55
,,,Buuri East,Not Stated,3
,,,Buuri West,0-4,8438
,,,Buuri West,5-9,8259
,,,Buuri West,10-14,8770
,,,Buuri West,15-19,7683
,,,Buuri West,20-24,7150
,,,Buuri West,25-29,6875
,,,Buuri West,30-34,7271
,,,Buuri West,35-39,6516
,,,Buuri West,40-44,5389
,,,Buuri West,45-49,4182
,,,Buuri West,50-54,2824
,,,Buuri West,55-59,2374
,,,Buuri West,60-64,1604
,,,Buuri West,65-69,1286
,,,Buuri West,70-74,928
,,,Buuri West,75-79,485
,,,Buuri West,80-84,337
,,,Buuri West,85-89,209
,,,Buuri West,90-94,107
,,,Buuri West,95-99,45
,,,Buuri West,100+,28
,,,Buuri West,Not Stated,0
subcounty,12052,,Igembe Central,0-4,27003
subcounty,12052,,Igembe Central,5-9,27921
subcounty,12052,,Igembe Central,10-14,30925
subcounty,12052,,Igembe Central,15-19,26182
subcounty,12052,,Igembe Central,20-24,19615
subcounty,12052,,Igembe Central,25-29,16118
subcounty,12052,,Igembe Central,30-34,15902
subcounty,12052,,Igembe Central,35-39,14083
subcounty,12052,,Igembe Central,40-44,11259
subcounty,12052,,Igembe Central,45-49,8641
subcounty,12052,,Igembe Central,50-54,5250
subcounty,12052,,Igembe Central,55-59,4972
subcounty,12052,,Igembe Central,60-64,4048
subcounty,12052,,Igembe Central,65-69,3230
subcounty,12052,,Igembe Central,70-74,2865
subcounty,12052,,Igembe Central,75-79,1213
subcounty,12052,,Igembe Central,80-84,1067
subcounty,12052,,Igembe Central,85-89,518
subcounty,12052,,Igembe Central,90-94,291
subcounty,12052,,Igembe Central,95-99,132
subcounty,12052,,Igembe Central,100+,168
subcounty,12052,,Igembe Central,Not Stated,5
subcounty,12053,,Igembe North,0-4,21296
subcounty,12053,,Igembe North,5-9,22168
subcounty,12053,,Igembe North,10-14,25734
