geo_level,geo_code,geo_version,name,variable_1,variable_2,value
municipality,NW394,,Greater Taung,R 19201 - R 38400,Male,5650
municipality,NW394,,Greater Taung,R 307201 - R 614400,Female,445
municipality,NW394,,Greater Taung,R 307201 - R 614400,Male,118
municipality,NW394,,Greater Taung,R 38401 - R 76800,Female,3939
municipality,NW394,,Greater Taung,R 38401 - R 76800,Male,1663
municipality,NW394,,Greater Taung,R 4801 - R 9600,Female,5067
municipality,NW394,,Greater Taung,R 4801 - R 9600,Male,3311
municipality,NW394,,Greater Taung,R 614401- R 1228800,Female,59
municipality,NW394,,Greater Taung,R 614401- R 1228800,Male,16
municipality,NW394,,Greater Taung,R 76801 - R 153600,Female,2008
municipality,NW394,,Greater Taung,R 76801 - R 153600,Male,846
municipality,NW394,,Greater Taung,R 9601 - R 19200,Female,12365
municipality,NW394,,Greater Taung,R 9601 - R 19200,Male,6819
municipality,NW394,,Greater Taung,R2457601 or more,Female,29
municipality,NW394,,Greater Taung,R2457601 or more,Male,7
municipality,LIM476,,Greater Tubatse/Fetakgomo,No income,Female,9597
municipality,LIM476,,Greater Tubatse/Fetakgomo,No income,Male,16991
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 1 - R 4800,Female,2300
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 1 - R 4800,Male,6808
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 1228801 - R 2457600,Female,91
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 1228801 - R 2457600,Male,139
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 153601 - R 307200,Female,3402
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 153601 - R 307200,Male,4754
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 19201 - R 38400,Female,10124
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 19201 - R 38400,Male,19850
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 307201 - R 614400,Female,1523
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 307201 - R 614400,Male,1910
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 38401 - R 76800,Female,10134
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 38401 - R 76800,Male,14413
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 4801 - R 9600,Female,4206
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 4801 - R 9600,Male,12460
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 614401- R 1228800,Female,305
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 614401- R 1228800,Male,363
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 76801 - R 153600,Female,6618
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 76801 - R 153600,Male,9260
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 9601 - R 19200,Female,7332
municipality,LIM476,,Greater Tubatse/Fetakgomo,R 9601 - R 19200,Male,20945
municipality,LIM476,,Greater Tubatse/Fetakgomo,R2457601 or more,Female,86
municipality,LIM476,,Greater Tubatse/Fetakgomo,R2457601 or more,Male,121
municipality,LIM476,,Greater Tubatse/Fetakgomo,Unspecified,Female,1
municipality,LIM333,,Greater Tzaneen,No income,Female,5405
municipality,LIM333,,Greater Tzaneen,No income,Male,9415
municipality,LIM333,,Greater Tzaneen,R 1 - R 4800,Female,4678
municipality,LIM333,,Greater Tzaneen,R 1 - R 4800,Male,3005
municipality,LIM333,,Greater Tzaneen,R 1228801 - R 2457600,Female,57
municipality,LIM333,,Greater Tzaneen,R 1228801 - R 2457600,Male,143
municipality,LIM333,,Greater Tzaneen,R 153601 - R 307200,Female,1522
municipality,LIM333,,Greater Tzaneen,R 153601 - R 307200,Male,2757
municipality,LIM333,,Greater Tzaneen,R 19201 - R 38400,Female,11139
municipality,LIM333,,Greater Tzaneen,R 19201 - R 38400,Male,12893
municipality,LIM333,,Greater Tzaneen,R 307201 - R 614400,Female,446
municipality,LIM333,,Greater Tzaneen,R 307201 - R 614400,Male,1853
municipality,LIM333,,Greater Tzaneen,R 38401 - R 76800,Female,3761
municipality,LIM333,,Greater Tzaneen,R 38401 - R 76800,Male,5943
municipality,LIM333,,Greater Tzaneen,R 4801 - R 9600,Female,8155
municipality,LIM333,,Greater Tzaneen,R 4801 - R 9600,Male,4907
municipality,LIM333,,Greater Tzaneen,R 614401- R 1228800,Female,103
municipality,LIM333,,Greater Tzaneen,R 614401- R 1228800,Male,492
municipality,LIM333,,Greater Tzaneen,R 76801 - R 153600,Female,2166
municipality,LIM333,,Greater Tzaneen,R 76801 - R 153600,Male,3342
municipality,LIM333,,Greater Tzaneen,R 9601 - R 19200,Female,14854
municipality,LIM333,,Greater Tzaneen,R 9601 - R 19200,Male,12504
municipality,LIM333,,Greater Tzaneen,R2457601 or more,Female,52
municipality,LIM333,,Greater Tzaneen,R2457601 or more,Male,139
municipality,LIM333,,Greater Tzaneen,Unspecified,Female,1
municipality,LIM333,,Greater Tzaneen,Unspecified,Male,1
municipality,NC065,,Hantam,No income,Female,450
municipality,NC065,,Hantam,No income,Male,148
municipality,NC065,,Hantam,R 1 - R 4800,Female,166
municipality,NC065,,Hantam,R 1 - R 4800,Male,89
municipality,NC065,,Hantam,R 1228801 - R 2457600,Female,37
municipality,NC065,,Hantam,R 1228801 - R 2457600,Male,10
municipality,NC065,,Hantam,R 153601 - R 307200,Female,521
municipality,NC065,,Hantam,R 153601 - R 307200,Male,113
municipality,NC065,,Hantam,R 19201 - R 38400,Female,1602
municipality,NC065,,Hantam,R 19201 - R 38400,Male,544
municipality,NC065,,Hantam,R 307201 - R 614400,Female,219
municipality,NC065,,Hantam,R 307201 - R 614400,Male,31
municipality,NC065,,Hantam,R 38401 - R 76800,Female,1036
municipality,NC065,,Hantam,R 38401 - R 76800,Male,365
municipality,NC065,,Hantam,R 4801 - R 9600,Female,314
municipality,NC065,,Hantam,R 4801 - R 9600,Male,132
municipality,NC065,,Hantam,R 614401- R 1228800,Female,80
municipality,NC065,,Hantam,R 614401- R 1228800,Male,13
municipality,NC065,,Hantam,R 76801 - R 153600,Female,665
municipality,NC065,,Hantam,R 76801 - R 153600,Male,223
municipality,NC065,,Hantam,R 9601 - R 19200,Female,1368
municipality,NC065,,Hantam,R 9601 - R 19200,Male,503
municipality,NC065,,Hantam,R2457601 or more,Female,23
municipality,NC065,,Hantam,R2457601 or more,Male,3
municipality,WC042,,Hessequa,No income,Female,886
municipality,WC042,,Hessequa,No income,Male,1298
municipality,WC042,,Hessequa,R 1 - R 4800,Female,127
municipality,WC042,,Hessequa,R 1 - R 4800,Male,280
municipality,WC042,,Hessequa,R 1228801 - R 2457600,Female,39
municipality,WC042,,Hessequa,R 1228801 - R 2457600,Male,47
municipality,WC042,,Hessequa,R 153601 - R 307200,Female,1110
municipality,WC042,,Hessequa,R 153601 - R 307200,Male,1422
municipality,WC042,,Hessequa,R 19201 - R 38400,Female,2383
municipality,WC042,,Hessequa,R 19201 - R 38400,Male,3611
municipality,WC042,,Hessequa,R 307201 - R 614400,Female,483
municipality,WC042,,Hessequa,R 307201 - R 614400,Male,571
municipality,WC042,,Hessequa,R 38401 - R 76800,Female,2299
municipality,WC042,,Hessequa,R 38401 - R 76800,Male,3598
municipality,WC042,,Hessequa,R 4801 - R 9600,Female,231
municipality,WC042,,Hessequa,R 4801 - R 9600,Male,472
municipality,WC042,,Hessequa,R 614401- R 1228800,Female,129
municipality,WC042,,Hessequa,R 614401- R 1228800,Male,137
municipality,WC042,,Hessequa,R 76801 - R 153600,Female,1655
municipality,WC042,,Hessequa,R 76801 - R 153600,Male,2287
municipality,WC042,,Hessequa,R 9601 - R 19200,Female,1205
municipality,WC042,,Hessequa,R 9601 - R 19200,Male,2277
municipality,WC042,,Hessequa,R2457601 or more,Female,32
municipality,WC042,,Hessequa,R2457601 or more,Male,41
municipality,WC042,,Hessequa,Unspecified,Male,1
municipality,KZN224,,Impendle,No income,Female,543
municipality,KZN224,,Impendle,No income,Male,886
municipality,KZN224,,Impendle,R 1 - R 4800,Female,330
municipality,KZN224,,Impendle,R 1 - R 4800,Male,152
municipality,KZN224,,Impendle,R 1228801 - R 2457600,Female,6
municipality,KZN224,,Impendle,R 1228801 - R 2457600,Male,6
municipality,KZN224,,Impendle,R 153601 - R 307200,Female,79
municipality,KZN224,,Impendle,R 153601 - R 307200,Male,106
municipality,KZN224,,Impendle,R 19201 - R 38400,Female,805
municipality,KZN224,,Impendle,R 19201 - R 38400,Male,646
municipality,KZN224,,Impendle,R 307201 - R 614400,Female,46
municipality,KZN224,,Impendle,R 307201 - R 614400,Male,36
municipality,KZN224,,Impendle,R 38401 - R 76800,Female,306
municipality,KZN224,,Impendle,R 38401 - R 76800,Male,325
municipality,KZN224,,Impendle,R 4801 - R 9600,Female,500
municipality,KZN224,,Impendle,R 4801 - R 9600,Male,210
municipality,KZN224,,Impendle,R 614401- R 1228800,Female,4
municipality,KZN224,,Impendle,R 614401- R 1228800,Male,9
municipality,KZN224,,Impendle,R 76801 - R 153600,Female,153
municipality,KZN224,,Impendle,R 76801 - R 153600,Male,170
municipality,KZN224,,Impendle,R 9601 - R 19200,Female,1515
municipality,KZN224,,Impendle,R 9601 - R 19200,Male,741
municipality,KZN224,,Impendle,R2457601 or more,Female,3
municipality,KZN224,,Impendle,R2457601 or more,Male,4
municipality,KZN237,,Inkosi Langalibalele,No income,Female,6364
municipality,KZN237,,Inkosi Langalibalele,No income,Male,2438
municipality,KZN237,,Inkosi Langalibalele,R 1 - R 4800,Female,2745
municipality,KZN237,,Inkosi Langalibalele,R 1 - R 4800,Male,1697
municipality,KZN237,,Inkosi Langalibalele,R 1228801 - R 2457600,Female,90
municipality,KZN237,,Inkosi Langalibalele,R 1228801 - R 2457600,Male,42
municipality,KZN237,,Inkosi Langalibalele,R 153601 - R 307200,Female,1629
municipality,KZN237,,Inkosi Langalibalele,R 153601 - R 307200,Male,578
municipality,KZN237,,Inkosi Langalibalele,R 19201 - R 38400,Female,8787
municipality,KZN237,,Inkosi Langalibalele,R 19201 - R 38400,Male,4716
municipality,KZN237,,Inkosi Langalibalele,R 307201 - R 614400,Female,897
municipality,KZN237,,Inkosi Langalibalele,R 307201 - R 614400,Male,270
municipality,KZN237,,Inkosi Langalibalele,R 38401 - R 76800,Female,4226
municipality,KZN237,,Inkosi Langalibalele,R 38401 - R 76800,Male,1743
municipality,KZN237,,Inkosi Langalibalele,R 4801 - R 9600,Female,5258
municipality,KZN237,,Inkosi Langalibalele,R 4801 - R 9600,Male,3338
municipality,KZN237,,Inkosi Langalibalele,R 614401- R 1228800,Female,171
municipality,KZN237,,Inkosi Langalibalele,R 614401- R 1228800,Male,50
municipality,KZN237,,Inkosi Langalibalele,R 76801 - R 153600,Female,2527
municipality,KZN237,,Inkosi Langalibalele,R 76801 - R 153600,Male,1042
municipality,KZN237,,Inkosi Langalibalele,R 9601 - R 19200,Female,9228
municipality,KZN237,,Inkosi Langalibalele,R 9601 - R 19200,Male,5709
municipality,KZN237,,Inkosi Langalibalele,R2457601 or more,Female,65
municipality,KZN237,,Inkosi Langalibalele,R2457601 or more,Male,22
municipality,KZN237,,Inkosi Langalibalele,Unspecified,Female,1
municipality,KZN237,,Inkosi Langalibalele,Unspecified,Male,2
municipality,EC135,,Intsika Yethu,No income,Female,4436
municipality,EC135,,Intsika Yethu,No income,Male,6519
municipality,EC135,,Intsika Yethu,R 1 - R 4800,Female,1013
municipality,EC135,,Intsika Yethu,R 1 - R 4800,Male,2818
municipality,EC135,,Intsika Yethu,R 1228801 - R 2457600,Female,16
municipality,EC135,,Intsika Yethu,R 1228801 - R 2457600,Male,31
municipality,EC135,,Intsika Yethu,R 153601 - R 307200,Female,451
municipality,EC135,,Intsika Yethu,R 153601 - R 307200,Male,918
municipality,EC135,,Intsika Yethu,R 19201 - R 38400,Female,4523
municipality,EC135,,Intsika Yethu,R 19201 - R 38400,Male,10042
municipality,EC135,,Intsika Yethu,R 307201 - R 614400,Female,187
municipality,EC135,,Intsika Yethu,R 307201 - R 614400,Male,310
municipality,EC135,,Intsika Yethu,R 38401 - R 76800,Female,1621
municipality,EC135,,Intsika Yethu,R 38401 - R 76800,Male,2791
municipality,EC135,,Intsika Yethu,R 4801 - R 9600,Female,1703
municipality,EC135,,Intsika Yethu,R 4801 - R 9600,Male,4889
municipality,EC135,,Intsika Yethu,R 614401- R 1228800,Female,19
municipality,EC135,,Intsika Yethu,R 614401- R 1228800,Male,33
municipality,EC135,,Intsika Yethu,R 76801 - R 153600,Female,685
municipality,EC135,,Intsika Yethu,R 76801 - R 153600,Male,1475
municipality,EC135,,Intsika Yethu,R 9601 - R 19200,Female,4676
municipality,EC135,,Intsika Yethu,R 9601 - R 19200,Male,12726
municipality,EC135,,Intsika Yethu,R2457601 or more,Female,12
municipality,EC135,,Intsika Yethu,R2457601 or more,Male,23
municipality,EC135,,Intsika Yethu,Unspecified,Female,1
municipality,EC135,,Intsika Yethu,Unspecified,Male,1
municipality,EC131,,Inxuba Yethemba,No income,Female,705
municipality,EC131,,Inxuba Yethemba,No income,Male,1334
municipality,EC131,,Inxuba Yethemba,R 1 - R 4800,Female,400
municipality,EC131,,Inxuba Yethemba,R 1 - R 4800,Male,366
municipality,EC131,,Inxuba Yethemba,R 1228801 - R 2457600,Female,12
municipality,EC131,,Inxuba Yethemba,R 1228801 - R 2457600,Male,37
municipality,EC131,,Inxuba Yethemba,R 153601 - R 307200,Female,403
municipality,EC131,,Inxuba Yethemba,R 153601 - R 307200,Male,911
municipality,EC131,,Inxuba Yethemba,R 19201 - R 38400,Female,1783
municipality,EC131,,Inxuba Yethemba,R 19201 - R 38400,Male,2383
municipality,EC131,,Inxuba Yethemba,R 307201 - R 614400,Female,101
municipality,EC131,,Inxuba Yethemba,R 307201 - R 614400,Male,487
municipality,EC131,,Inxuba Yethemba,R 38401 - R 76800,Female,1060
municipality,EC131,,Inxuba Yethemba,R 38401 - R 76800,Male,1471
municipality,EC131,,Inxuba Yethemba,R 4801 - R 9600,Female,706
municipality,EC131,,Inxuba Yethemba,R 4801 - R 9600,Male,514
municipality,EC131,,Inxuba Yethemba,R 614401- R 1228800,Female,23
municipality,EC131,,Inxuba Yethemba,R 614401- R 1228800,Male,123
municipality,EC131,,Inxuba Yethemba,R 76801 - R 153600,Female,654
municipality,EC131,,Inxuba Yethemba,R 76801 - R 153600,Male,1183
municipality,EC131,,Inxuba Yethemba,R 9601 - R 19200,Female,1830
municipality,EC131,,Inxuba Yethemba,R 9601 - R 19200,Male,2225
municipality,EC131,,Inxuba Yethemba,R2457601 or more,Female,12
municipality,EC131,,Inxuba Yethemba,R2457601 or more,Male,47
municipality,NC451,,Joe Morolong,No income,Female,4374
municipality,NC451,,Joe Morolong,No income,Male,1542
municipality,NC451,,Joe Morolong,R 1 - R 4800,Female,1637
municipality,NC451,,Joe Morolong,R 1 - R 4800,Male,1051
municipality,NC451,,Joe Morolong,R 1228801 - R 2457600,Female,32
municipality,NC451,,Joe Morolong,R 1228801 - R 2457600,Male,10
municipality,NC451,,Joe Morolong,R 153601 - R 307200,Female,762
municipality,NC451,,Joe Morolong,R 153601 - R 307200,Male,256
municipality,NC451,,Joe Morolong,R 19201 - R 38400,Female,4897
municipality,NC451,,Joe Morolong,R 19201 - R 38400,Male,2675
municipality,NC451,,Joe Morolong,R 307201 - R 614400,Female,293
municipality,NC451,,Joe Morolong,R 307201 - R 614400,Male,68
municipality,NC451,,Joe Morolong,R 38401 - R 76800,Female,1883
municipality,NC451,,Joe Morolong,R 38401 - R 76800,Male,761
municipality,NC451,,Joe Morolong,R 4801 - R 9600,Female,3117
municipality,NC451,,Joe Morolong,R 4801 - R 9600,Male,2016
municipality,NC451,,Joe Morolong,R 614401- R 1228800,Female,68
municipality,NC451,,Joe Morolong,R 614401- R 1228800,Male,10
municipality,NC451,,Joe Morolong,R 76801 - R 153600,Female,1158
municipality,NC451,,Joe Morolong,R 76801 - R 153600,Male,456
municipality,NC451,,Joe Morolong,R 9601 - R 19200,Female,5683
municipality,NC451,,Joe Morolong,R 9601 - R 19200,Male,3258
municipality,NC451,,Joe Morolong,R2457601 or more,Female,19
municipality,NC451,,Joe Morolong,R2457601 or more,Male,7
municipality,KZN272,,Jozini,No income,Female,3682
municipality,KZN272,,Jozini,No income,Male,6080
municipality,KZN272,,Jozini,R 1 - R 4800,Female,1170
municipality,KZN272,,Jozini,R 1 - R 4800,Male,2981
municipality,KZN272,,Jozini,R 1228801 - R 2457600,Female,42
municipality,KZN272,,Jozini,R 1228801 - R 2457600,Male,69
municipality,KZN272,,Jozini,R 153601 - R 307200,Female,687
municipality,KZN272,,Jozini,R 153601 - R 307200,Male,1329
municipality,KZN272,,Jozini,R 19201 - R 38400,Female,3352
municipality,KZN272,,Jozini,R 19201 - R 38400,Male,7450
municipality,KZN272,,Jozini,R 307201 - R 614400,Female,331
municipality,KZN272,,Jozini,R 307201 - R 614400,Male,528
municipality,KZN272,,Jozini,R 38401 - R 76800,Female,1884
municipality,KZN272,,Jozini,R 38401 - R 76800,Male,3310
municipality,KZN272,,Jozini,R 4801 - R 9600,Female,2231
municipality,KZN272,,Jozini,R 4801 - R 9600,Male,5970
municipality,KZN272,,Jozini,R 614401- R 1228800,Female,58
municipality,KZN272,,Jozini,R 614401- R 1228800,Male,101
municipality,KZN272,,Jozini,R 76801 - R 153600,Female,1317
municipality,KZN272,,Jozini,R 76801 - R 153600,Male,2591
municipality,KZN272,,Jozini,R 9601 - R 19200,Female,3378
municipality,KZN272,,Jozini,R 9601 - R 19200,Male,8702
municipality,KZN272,,Jozini,R2457601 or more,Female,24
municipality,KZN272,,Jozini,R2457601 or more,Male,57
municipality,NW397,,Kagisano/Molopo,No income,Female,1984
municipality,NW397,,Kagisano/Molopo,No income,Male,3210
municipality,NW397,,Kagisano/Molopo,R 1 - R 4800,Female,1128
municipality,NW397,,Kagisano/Molopo,R 1 - R 4800,Male,630
municipality,NW397,,Kagisano/Molopo,R 1228801 - R 2457600,Female,9
municipality,NW397,,Kagisano/Molopo,R 1228801 - R 2457600,Male,30
municipality,NW397,,Kagisano/Molopo,R 153601 - R 307200,Female,397
municipality,NW397,,Kagisano/Molopo,R 153601 - R 307200,Male,526
municipality,NW397,,Kagisano/Molopo,R 19201 - R 38400,Female,2909
municipality,NW397,,Kagisano/Molopo,R 19201 - R 38400,Male,2956
municipality,NW397,,Kagisano/Molopo,R 307201 - R 614400,Female,89
municipality,NW397,,Kagisano/Molopo,R 307201 - R 614400,Male,190
municipality,NW397,,Kagisano/Molopo,R 38401 - R 76800,Female,887
municipality,NW397,,Kagisano/Molopo,R 38401 - R 76800,Male,1339
municipality,NW397,,Kagisano/Molopo,R 4801 - R 9600,Female,2138
municipality,NW397,,Kagisano/Molopo,R 4801 - R 9600,Male,1317
municipality,NW397,,Kagisano/Molopo,R 614401- R 1228800,Female,18
municipality,NW397,,Kagisano/Molopo,R 614401- R 1228800,Male,66
municipality,NW397,,Kagisano/Molopo,R 76801 - R 153600,Female,564
municipality,NW397,,Kagisano/Molopo,R 76801 - R 153600,Male,754
municipality,NW397,,Kagisano/Molopo,R 9601 - R 19200,Female,3646
municipality,NW397,,Kagisano/Molopo,R 9601 - R 19200,Male,4129
municipality,NW397,,Kagisano/Molopo,R2457601 or more,Female,8
municipality,NW397,,Kagisano/Molopo,R2457601 or more,Male,33
municipality,NC082,,Kai !Garib,No income,Female,1134
municipality,NC082,,Kai !Garib,No income,Male,347
municipality,NC082,,Kai !Garib,R 1 - R 4800,Female,441
municipality,NC082,,Kai !Garib,R 1 - R 4800,Male,205
municipality,NC082,,Kai !Garib,R 1228801 - R 2457600,Female,46
municipality,NC082,,Kai !Garib,R 1228801 - R 2457600,Male,9
municipality,NC082,,Kai !Garib,R 153601 - R 307200,Female,830
municipality,NC082,,Kai !Garib,R 153601 - R 307200,Male,209
municipality,NC082,,Kai !Garib,R 19201 - R 38400,Female,6166
municipality,NC082,,Kai !Garib,R 19201 - R 38400,Male,1984
municipality,NC082,,Kai !Garib,R 307201 - R 614400,Female,448
municipality,NC082,,Kai !Garib,R 307201 - R 614400,Male,70
municipality,NC082,,Kai !Garib,R 38401 - R 76800,Female,3899
municipality,NC082,,Kai !Garib,R 38401 - R 76800,Male,1314
municipality,NC082,,Kai !Garib,R 4801 - R 9600,Female,889
municipality,NC082,,Kai !Garib,R 4801 - R 9600,Male,410
municipality,NC082,,Kai !Garib,R 614401- R 1228800,Female,105
municipality,NC082,,Kai !Garib,R 614401- R 1228800,Male,14
municipality,NC082,,Kai !Garib,R 76801 - R 153600,Female,1435
municipality,NC082,,Kai !Garib,R 76801 - R 153600,Male,464
municipality,NC082,,Kai !Garib,R 9601 - R 19200,Female,6831
municipality,NC082,,Kai !Garib,R 9601 - R 19200,Male,2433
municipality,NC082,,Kai !Garib,R2457601 or more,Female,35
municipality,NC082,,Kai !Garib,R2457601 or more,Male,2
municipality,NC082,,Kai !Garib,Unspecified,Female,1
municipality,NC082,,Kai !Garib,Unspecified,Male,1
municipality,NC064,,Kamiesberg,No income,Female,249
municipality,NC064,,Kamiesberg,No income,Male,350
municipality,NC064,,Kamiesberg,R 1 - R 4800,Female,37
municipality,NC064,,Kamiesberg,R 1 - R 4800,Male,127
municipality,NC064,,Kamiesberg,R 1228801 - R 2457600,Female,3
municipality,NC064,,Kamiesberg,R 1228801 - R 2457600,Male,7
municipality,NC064,,Kamiesberg,R 153601 - R 307200,Female,139
municipality,NC064,,Kamiesberg,R 153601 - R 307200,Male,192
municipality,NC064,,Kamiesberg,R 19201 - R 38400,Female,420
municipality,NC064,,Kamiesberg,R 19201 - R 38400,Male,757
municipality,NC064,,Kamiesberg,R 307201 - R 614400,Female,48
municipality,NC064,,Kamiesberg,R 307201 - R 614400,Male,60
municipality,NC064,,Kamiesberg,R 38401 - R 76800,Female,312
municipality,NC064,,Kamiesberg,R 38401 - R 76800,Male,473
municipality,NC064,,Kamiesberg,R 4801 - R 9600,Female,82
municipality,NC064,,Kamiesberg,R 4801 - R 9600,Male,189
municipality,NC064,,Kamiesberg,R 614401- R 1228800,Female,18
municipality,NC064,,Kamiesberg,R 614401- R 1228800,Male,19
municipality,NC064,,Kamiesberg,R 76801 - R 153600,Female,193
municipality,NC064,,Kamiesberg,R 76801 - R 153600,Male,292
municipality,NC064,,Kamiesberg,R 9601 - R 19200,Female,382
municipality,NC064,,Kamiesberg,R 9601 - R 19200,Male,715
municipality,NC064,,Kamiesberg,R2457601 or more,Female,11
municipality,NC064,,Kamiesberg,R2457601 or more,Male,12
municipality,WC041,,Kannaland,No income,Female,169
municipality,WC041,,Kannaland,No income,Male,350
municipality,WC041,,Kannaland,R 1 - R 4800,Female,79
municipality,WC041,,Kannaland,R 1 - R 4800,Male,79
municipality,WC041,,Kannaland,R 1228801 - R 2457600,Female,1
municipality,WC041,,Kannaland,R 1228801 - R 2457600,Male,10
municipality,WC041,,Kannaland,R 153601 - R 307200,Female,67
municipality,WC041,,Kannaland,R 153601 - R 307200,Male,295
municipality,WC041,,Kannaland,R 19201 - R 38400,Female,535
municipality,WC041,,Kannaland,R 19201 - R 38400,Male,1228
municipality,WC041,,Kannaland,R 307201 - R 614400,Female,11
municipality,WC041,,Kannaland,R 307201 - R 614400,Male,118
municipality,WC041,,Kannaland,R 38401 - R 76800,Female,336
municipality,WC041,,Kannaland,R 38401 - R 76800,Male,822
municipality,WC041,,Kannaland,R 4801 - R 9600,Female,133
municipality,WC041,,Kannaland,R 4801 - R 9600,Male,161
municipality,WC041,,Kannaland,R 614401- R 1228800,Male,33
municipality,WC041,,Kannaland,R 76801 - R 153600,Female,140
municipality,WC041,,Kannaland,R 76801 - R 153600,Male,442
municipality,WC041,,Kannaland,R 9601 - R 19200,Female,535
municipality,WC041,,Kannaland,R 9601 - R 19200,Male,738
municipality,WC041,,Kannaland,R2457601 or more,Female,1
municipality,WC041,,Kannaland,R2457601 or more,Male,14
municipality,NC074,,Kareeberg,No income,Female,295
municipality,NC074,,Kareeberg,No income,Male,75
municipality,NC074,,Kareeberg,R 1 - R 4800,Female,128
municipality,NC074,,Kareeberg,R 1 - R 4800,Male,60
municipality,NC074,,Kareeberg,R 1228801 - R 2457600,Female,10
municipality,NC074,,Kareeberg,R 153601 - R 307200,Female,197
municipality,NC074,,Kareeberg,R 153601 - R 307200,Male,53
municipality,NC074,,Kareeberg,R 19201 - R 38400,Female,802
municipality,NC074,,Kareeberg,R 19201 - R 38400,Male,277
municipality,NC074,,Kareeberg,R 307201 - R 614400,Female,96
municipality,NC074,,Kareeberg,R 307201 - R 614400,Male,23
municipality,NC074,,Kareeberg,R 38401 - R 76800,Female,454
municipality,NC074,,Kareeberg,R 38401 - R 76800,Male,166
municipality,NC074,,Kareeberg,R 4801 - R 9600,Female,209
municipality,NC074,,Kareeberg,R 4801 - R 9600,Male,97
municipality,NC074,,Kareeberg,R 614401- R 1228800,Female,17
municipality,NC074,,Kareeberg,R 614401- R 1228800,Male,2
municipality,NC074,,Kareeberg,R 76801 - R 153600,Female,320
municipality,NC074,,Kareeberg,R 76801 - R 153600,Male,92
municipality,NC074,,Kareeberg,R 9601 - R 19200,Female,818
municipality,NC074,,Kareeberg,R 9601 - R 19200,Male,288
municipality,NC074,,Kareeberg,R2457601 or more,Female,7
municipality,NC066,,Karoo Hoogland,No income,Female,183
municipality,NC066,,Karoo Hoogland,No income,Male,254
municipality,NC066,,Karoo Hoogland,R 1 - R 4800,Female,47
municipality,NC066,,Karoo Hoogland,R 1 - R 4800,Male,94
municipality,NC066,,Karoo Hoogland,R 1228801 - R 2457600,Female,13
municipality,NC066,,Karoo Hoogland,R 1228801 - R 2457600,Male,17
municipality,NC066,,Karoo Hoogland,R 153601 - R 307200,Female,176
municipality,NC066,,Karoo Hoogland,R 153601 - R 307200,Male,232
municipality,NC066,,Karoo Hoogland,R 19201 - R 38400,Female,690
municipality,NC066,,Karoo Hoogland,R 19201 - R 38400,Male,1015
municipality,NC066,,Karoo Hoogland,R 307201 - R 614400,Female,132
municipality,NC066,,Karoo Hoogland,R 307201 - R 614400,Male,146
municipality,NC066,,Karoo Hoogland,R 38401 - R 76800,Female,312
municipality,NC066,,Karoo Hoogland,R 38401 - R 76800,Male,532
municipality,NC066,,Karoo Hoogland,R 4801 - R 9600,Female,113
municipality,NC066,,Karoo Hoogland,R 4801 - R 9600,Male,192
municipality,NC066,,Karoo Hoogland,R 614401- R 1228800,Female,48
municipality,NC066,,Karoo Hoogland,R 614401- R 1228800,Male,52
municipality,NC066,,Karoo Hoogland,R 76801 - R 153600,Female,259
municipality,NC066,,Karoo Hoogland,R 76801 - R 153600,Male,369
municipality,NC066,,Karoo Hoogland,R 9601 - R 19200,Female,681
municipality,NC066,,Karoo Hoogland,R 9601 - R 19200,Male,953
municipality,NC066,,Karoo Hoogland,R2457601 or more,Female,13
municipality,NC066,,Karoo Hoogland,R2457601 or more,Male,16
municipality,NC086,,Kgatelopele,No income,Female,172
municipality,NC086,,Kgatelopele,No income,Male,366
municipality,NC086,,Kgatelopele,R 1 - R 4800,Female,77
municipality,NC086,,Kgatelopele,R 1 - R 4800,Male,74
municipality,NC086,,Kgatelopele,R 1228801 - R 2457600,Female,5
municipality,NC086,,Kgatelopele,R 1228801 - R 2457600,Male,21
municipality,NC086,,Kgatelopele,R 153601 - R 307200,Female,82
municipality,NC086,,Kgatelopele,R 153601 - R 307200,Male,455
municipality,NC086,,Kgatelopele,R 19201 - R 38400,Female,334
municipality,NC086,,Kgatelopele,R 19201 - R 38400,Male,735
municipality,NC086,,Kgatelopele,R 307201 - R 614400,Female,29
municipality,NC086,,Kgatelopele,R 307201 - R 614400,Male,225
municipality,NC086,,Kgatelopele,R 38401 - R 76800,Female,213
