geo_level,geo_code,parent_level,parent_code,version,name,long_name,square_kms
level2,NG_2_025013,level1,NG_1_025,2009,Kosofe,Kosofe,
level2,NG_2_019015,level1,NG_1_019,2009,Kubau,Kubau,
level2,NG_2_019016,level1,NG_1_019,2009,Kudan,Kudan,
level2,NG_2_015005,level1,NG_1_015,2009,Kuje,Kuje,
level2,NG_2_008017,level1,NG_1_008,2009,Kukawa,Kukawa,
level2,NG_2_020025,level1,NG_1_020,2009,Kumbotso,Kumbotso,
level2,NG_2_020026,level1,NG_1_020,2009,Kunchi,Kunchi,
level2,NG_2_020027,level1,NG_1_020,2009,Kura,Kura,
level2,NG_2_021022,level1,NG_1_021,2009,Kurfi,Kurfi,
level2,NG_2_035009,level1,NG_1_035,2009,Kurmi,Kurmi,
level2,NG_2_021023,level1,NG_1_021,2009,Kusada,Kusada,
level2,NG_2_015006,level1,NG_1_015,2009,Kwali,Kwali,
level2,NG_2_016008,level1,NG_1_016,2009,Kwami,Kwami,
level2,NG_2_007011,level1,NG_1_007,2009,Kwande,Kwande,
level2,NG_2_034011,level1,NG_1_034,2009,Kware,Kware,
level2,NG_2_008018,level1,NG_1_008,2009,Kwaya Kusar,Kwaya Kusar,
level2,NG_2_026008,level1,NG_1_026,2009,Lafia,Lafia,
level2,NG_2_031020,level1,NG_1_031,2009,Lagelu,Lagelu,
level2,NG_2_025014,level1,NG_1_025,2009,Lagos Island,Lagos Island,
level2,NG_2_025015,level1,NG_1_025,2009,Lagos Mainland,Lagos Mainland,
level2,NG_2_002009,level1,NG_1_002,2009,Lamurde,Lamurde,
level2,NG_2_032009,level1,NG_1_032,2009,Langtang North,Langtang North,
level2,NG_2_032010,level1,NG_1_032,2009,Langtang South,Langtang South,
level2,NG_2_027012,level1,NG_1_027,2009,Lapai,Lapai,
level2,NG_2_035010,level1,NG_1_035,2009,Lau,Lau,
level2,NG_2_027013,level1,NG_1_027,2009,Lavun,Lavun,
level2,NG_2_019017,level1,NG_1_019,2009,Lere,Lere,
level2,NG_2_007012,level1,NG_1_007,2009,Logo,Logo,
level2,NG_2_023012,level1,NG_1_023,2009,Lokoja,Lokoja,
level2,NG_2_036011,level1,NG_1_036,2009,Machina,Machina,
level2,NG_2_002010,level1,NG_1_002,2009,Madagali,Madagali,
level2,NG_2_020028,level1,NG_1_020,2009,Madobi,Madobi,
level2,NG_2_008019,level1,NG_1_008,2009,Mafa,Mafa,
level2,NG_2_027014,level1,NG_1_027,2009,Magama,Magama,
level2,NG_2_008020,level1,NG_1_008,2009,Magumeri,Magumeri,
level2,NG_2_021024,level1,NG_1_021,2009,Mai'adua,Mai'adua,
level2,NG_2_008021,level1,NG_1_008,2009,Maiduguri,Maiduguri,
level2,NG_2_018020,level1,NG_1_018,2009,Maigatari,Maigatari,
level2,NG_2_002011,level1,NG_1_002,2009,Maiha,Maiha,
level2,NG_2_022014,level1,NG_1_022,2009,Maiyama,Maiyama,
level2,NG_2_020029,level1,NG_1_020,2009,Makoda,Makoda,
level2,NG_2_007013,level1,NG_1_007,2009,Makurdi,Makurdi,
level2,NG_2_018021,level1,NG_1_018,2009,Malam Madori,Malam Madori,
level2,NG_2_021025,level1,NG_1_021,2009,Malumfashi,Malumfashi,
level2,NG_2_032011,level1,NG_1_032,2009,Mangu,Mangu,
level2,NG_2_021026,level1,NG_1_021,2009,Mani,Mani,
level2,NG_2_037009,level1,NG_1_037,2009,Maradun,Maradun,
level2,NG_2_027015,level1,NG_1_027,2009,Mariga,Mariga,
level2,NG_2_019018,level1,NG_1_019,2009,Markafi,Markafi,
level2,NG_2_008022,level1,NG_1_008,2009,Marte,Marte,
level2,NG_2_037010,level1,NG_1_037,2009,Maru,Maru,
level2,NG_2_027016,level1,NG_1_027,2009,Mashegu,Mashegu,
level2,NG_2_021027,level1,NG_1_021,2009,Mashi,Mashi,
level2,NG_2_021028,level1,NG_1_021,2009,Matazu,Matazu,
level2,NG_2_002012,level1,NG_1_002,2009,Mayo-Belwa,Mayo-Belwa,
level2,NG_2_017011,level1,NG_1_017,2009,Mbaitoli,Mbaitoli,
level2,NG_2_003017,level1,NG_1_003,2009,Mbo,Mbo,
level2,NG_2_002013,level1,NG_1_002,2009,Michika,Michika,
level2,NG_2_018022,level1,NG_1_018,2009,Miga,Miga,
level2,NG_2_032012,level1,NG_1_032,2009,Mikang,Mikang,
level2,NG_2_020030,level1,NG_1_020,2009,Minjibir,Minjibir,
level2,NG_2_005014,level1,NG_1_005,2009,Misau,Misau,
level2,NG_2_003018,level1,NG_1_003,2009,Mkpat Enin,Mkpat Enin,
level2,NG_2_013015,level1,NG_1_013,2009,Moba,Moba,
level2,NG_2_008023,level1,NG_1_008,2009,Mobbar,Mobbar,
level2,NG_2_027017,level1,NG_1_027,2009,Mokwa,Mokwa,
level2,NG_2_008024,level1,NG_1_008,2009,Monguno,Monguno,
level2,NG_2_023013,level1,NG_1_023,2009,Mopa-Muro,Mopa-Muro,
level2,NG_2_024012,level1,NG_1_024,2009,Moro,Moro,
level2,NG_2_002014,level1,NG_1_002,2009,Mubi North,Mubi North,
level2,NG_2_002015,level1,NG_1_002,2009,Mubi South,Mubi South,
level2,NG_2_021029,level1,NG_1_021,2009,Musawa,Musawa,
level2,NG_2_025016,level1,NG_1_025,2009,Mushin,Mushin,
level2,NG_2_027018,level1,NG_1_027,2009,Muya,Muya,
level2,NG_2_016009,level1,NG_1_016,2009,Nafada,Nafada,
level2,NG_2_036012,level1,NG_1_036,2009,Nangere,Nangere,
level2,NG_2_020031,level1,NG_1_020,2009,Nasarawa,Nasarawa,
level2,NG_2_026009,level1,NG_1_026,2009,Nasarawa,Nasarawa,
level2,NG_2_026010,level1,NG_1_026,2009,Nasarawa-Eggon,Nasarawa-Eggon,
level2,NG_2_010011,level1,NG_1_010,2009,Ndokwa East,Ndokwa East,
level2,NG_2_010012,level1,NG_1_010,2009,Ndokwa West,Ndokwa West,
level2,NG_2_006004,level1,NG_1_006,2009,Nembe,Nembe,
level2,NG_2_008025,level1,NG_1_008,2009,Ngala,Ngala,
level2,NG_2_008026,level1,NG_1_008,2009,Nganzai,Nganzai,
level2,NG_2_022015,level1,NG_1_022,2009,Ngaski,Ngaski,
level2,NG_2_017012,level1,NG_1_017,2009,Ngor-Okpala,Ngor-Okpala,
level2,NG_2_036013,level1,NG_1_036,2009,Nguru,Nguru,
level2,NG_2_005015,level1,NG_1_005,2009,Ningi,Ningi,
level2,NG_2_017013,level1,NG_1_017,2009,Njaba,Njaba,
level2,NG_2_004013,level1,NG_1_004,2009,Njikoka,Njikoka,
level2,NG_2_014011,level1,NG_1_014,2009,Nkanu East,Nkanu East,
level2,NG_2_014012,level1,NG_1_014,2009,Nkanu West,Nkanu West,
level2,NG_2_017014,level1,NG_1_017,2009,Nkwerre,Nkwerre,
level2,NG_2_004014,level1,NG_1_004,2009,Nnewi North,Nnewi North,
level2,NG_2_004015,level1,NG_1_004,2009,Nnewi South,Nnewi South,
level2,NG_2_003019,level1,NG_1_003,2009,Nsit Atai,Nsit Atai,
level2,NG_2_003020,level1,NG_1_003,2009,Nsit Ibom,Nsit Ibom,
level2,NG_2_003021,level1,NG_1_003,2009,Nsit Ubium,Nsit Ubium,
level2,NG_2_014013,level1,NG_1_014,2009,Nsukka,Nsukka,
level2,NG_2_002016,level1,NG_1_002,2009,Numan,Numan,
level2,NG_2_017015,level1,NG_1_017,2009,Nwangele,Nwangele,
level2,NG_2_028015,level1,NG_1_028,2009,Obafemi-Owode,Obafemi-Owode,
level2,NG_2_009013,level1,NG_1_009,2009,Obanliku,Obanliku,
level2,NG_2_007014,level1,NG_1_007,2009,Obi,Obi,
level2,NG_2_026011,level1,NG_1_026,2009,Obi,Obi,
level2,NG_2_001009,level1,NG_1_001,2009,Obi Ngwa,Obi Ngwa,
level2,NG_2_033015,level1,NG_1_033,2009,Obia/Akpor,Obia/Akpor,
level2,NG_2_030024,level1,NG_1_030,2009,Obokun,Obokun,
level2,NG_2_003022,level1,NG_1_003,2009,Obot Akara,Obot Akara,
level2,NG_2_017016,level1,NG_1_017,2009,Obowo,Obowo,
level2,NG_2_009014,level1,NG_1_009,2009,Obubra,Obubra,
level2,NG_2_009015,level1,NG_1_009,2009,Obudu,Obudu,
level2,NG_2_028016,level1,NG_1_028,2009,Odeda,Odeda,
level2,NG_2_029013,level1,NG_1_029,2009,Odigbo,Odigbo,
level2,NG_2_030025,level1,NG_1_030,2009,Odo-Otin,Odo-Otin,
level2,NG_2_028017,level1,NG_1_028,2009,Odogbolu,Odogbolu,
level2,NG_2_009016,level1,NG_1_009,2009,Odukpani,Odukpani,
level2,NG_2_024013,level1,NG_1_024,2009,Offa,Offa,
level2,NG_2_023014,level1,NG_1_023,2009,Ofu,Ofu,
level2,NG_2_033016,level1,NG_1_033,2009,Ogba/Egbema/Ndoni,Ogba/Egbema/Ndoni,
level2,NG_2_007015,level1,NG_1_007,2009,Ogbadibo,Ogbadibo,
level2,NG_2_004016,level1,NG_1_004,2009,Ogbaru,Ogbaru,
level2,NG_2_006005,level1,NG_1_006,2009,Ogbia,Ogbia,
level2,NG_2_031021,level1,NG_1_031,2009,Ogbomosho North,Ogbomosho North,
level2,NG_2_031022,level1,NG_1_031,2009,Ogbomosho South,Ogbomosho South,
level2,NG_2_031023,level1,NG_1_031,2009,Ogo Oluwa,Ogo Oluwa,
level2,NG_2_009017,level1,NG_1_009,2009,Ogoja,Ogoja,
level2,NG_2_023015,level1,NG_1_023,2009,Ogori/Magongo,Ogori/Magongo,
level2,NG_2_033017,level1,NG_1_033,2009,Ogu/Bolo,Ogu/Bolo,
level2,NG_2_028018,level1,NG_1_028,2009,Ogun waterside,Ogun waterside,
level2,NG_2_017017,level1,NG_1_017,2009,Oguta,Oguta,
level2,NG_2_001010,level1,NG_1_001,2009,Ohafia,Ohafia,
level2,NG_2_017018,level1,NG_1_017,2009,Ohaji/Egbema,Ohaji/Egbema,
level2,NG_2_011011,level1,NG_1_011,2009,Ohaozara,Ohaozara,
level2,NG_2_011012,level1,NG_1_011,2009,Ohaukwu,Ohaukwu,
level2,NG_2_007016,level1,NG_1_007,2009,Ohimini,Ohimini,
level2,NG_2_014014,level1,NG_1_014,2009,Oji-River,Oji-River,
level2,NG_2_025017,level1,NG_1_025,2009,Ojo,Ojo,
level2,NG_2_007017,level1,NG_1_007,2009,Oju,Oju,
level2,NG_2_024014,level1,NG_1_024,2009,Oke-Ero,Oke-Ero,
level2,NG_2_023016,level1,NG_1_023,2009,Okehi,Okehi,
level2,NG_2_023017,level1,NG_1_023,2009,Okene,Okene,
level2,NG_2_017019,level1,NG_1_017,2009,Okigwe,Okigwe,
level2,NG_2_029014,level1,NG_1_029,2009,Okitipupa,Okitipupa,
level2,NG_2_003023,level1,NG_1_003,2009,Okobo,Okobo,
level2,NG_2_010013,level1,NG_1_010,2009,Okpe,Okpe,
level2,NG_2_007018,level1,NG_1_007,2009,Okpokwu,Okpokwu,
level2,NG_2_033018,level1,NG_1_033,2009,Okrika,Okrika,
level2,NG_2_030026,level1,NG_1_030,2009,Ola-oluwa,Ola-oluwa,
level2,NG_2_023018,level1,NG_1_023,2009,Olamabolo,Olamabolo,
level2,NG_2_030027,level1,NG_1_030,2009,Olorunda,Olorunda,
level2,NG_2_031024,level1,NG_1_031,2009,Olorunsogo,Olorunsogo,
level2,NG_2_031025,level1,NG_1_031,2009,Oluyole,Oluyole,
level2,NG_2_023019,level1,NG_1_023,2009,Omala,Omala,
level2,NG_2_033019,level1,NG_1_033,2009,Omumma,Omumma,
level2,NG_2_031026,level1,NG_1_031,2009,Ona-Ara,Ona-Ara,
level2,NG_2_029015,level1,NG_1_029,2009,Ondo East,Ondo East,
level2,NG_2_029016,level1,NG_1_029,2009,Ondo West,Ondo West,
level2,NG_2_011013,level1,NG_1_011,2009,Onicha,Onicha,
level2,NG_2_004017,level1,NG_1_004,2009,Onitsha North,Onitsha North,
level2,NG_2_004018,level1,NG_1_004,2009,Onitsha South,Onitsha South,
level2,NG_2_003024,level1,NG_1_003,2009,Onna,Onna,
level2,NG_2_033020,level1,NG_1_033,2009,Opobo/Nkoro,Opobo/Nkoro,
level2,NG_2_012012,level1,NG_1_012,2009,Oredo,Oredo,
level2,NG_2_031027,level1,NG_1_031,2009,Orelope,Orelope,
level2,NG_2_012013,level1,NG_1_012,2009,Orhionmwon,Orhionmwon,
level2,NG_2_031028,level1,NG_1_031,2009,Ori Ire,Ori Ire,
level2,NG_2_030028,level1,NG_1_030,2009,Oriade,Oriade,
level2,NG_2_017020,level1,NG_1_017,2009,Orlu,Orlu,
level2,NG_2_030029,level1,NG_1_030,2009,Orolu,Orolu,
level2,NG_2_003025,level1,NG_1_003,2009,Oron,Oron,
level2,NG_2_017021,level1,NG_1_017,2009,Orsu,Orsu,
level2,NG_2_017022,level1,NG_1_017,2009,Oru East,Oru East,
level2,NG_2_017023,level1,NG_1_017,2009,Oru West,Oru West,
level2,NG_2_003026,level1,NG_1_003,2009,Oruk Anam,Oruk Anam,
level2,NG_2_004019,level1,NG_1_004,2009,Orumba North,Orumba North,
level2,NG_2_004020,level1,NG_1_004,2009,Orumba South,Orumba South,
level2,NG_2_029017,level1,NG_1_029,2009,Ose,Ose,
level2,NG_2_010014,level1,NG_1_010,2009,Oshimili North,Oshimili North,
level2,NG_2_010015,level1,NG_1_010,2009,Oshimili South,Oshimili South,
level2,NG_2_025018,level1,NG_1_025,2009,Oshodi-Isolo,Oshodi-Isolo,
level2,NG_2_001011,level1,NG_1_001,2009,Osisioma Ngwa,Osisioma Ngwa,
level2,NG_2_030030,level1,NG_1_030,2009,Osogbo,Osogbo,
level2,NG_2_007019,level1,NG_1_007,2009,Oturkpo,Oturkpo,
level2,NG_2_012014,level1,NG_1_012,2009,Ovia North East,Ovia North East,
level2,NG_2_012015,level1,NG_1_012,2009,Ovia South West,Ovia South West,
level2,NG_2_012016,level1,NG_1_012,2009,Owan East,Owan East,
level2,NG_2_012017,level1,NG_1_012,2009,Owan West,Owan West,
level2,NG_2_017026,level1,NG_1_017,2009,Owerri-Municipal,Owerri-Municipal,
level2,NG_2_017024,level1,NG_1_017,2009,Owerri North,Owerri North,
level2,NG_2_017025,level1,NG_1_017,2009,Owerri West,Owerri West,
level2,NG_2_029018,level1,NG_1_029,2009,Owo,Owo,
level2,NG_2_013016,level1,NG_1_013,2009,Oye,Oye,
level2,NG_2_004021,level1,NG_1_004,2009,Oyi,Oyi,
level2,NG_2_033021,level1,NG_1_033,2009,Oyigbo,Oyigbo,
level2,NG_2_031029,level1,NG_1_031,2009,Oyo East,Oyo East,
level2,NG_2_031030,level1,NG_1_031,2009,Oyo West,Oyo West,
level2,NG_2_024015,level1,NG_1_024,2009,Oyun,Oyun,
level2,NG_2_027019,level1,NG_1_027,2009,Paikoro,Paikoro,
level2,NG_2_032013,level1,NG_1_032,2009,Pankshin,Pankshin,
level2,NG_2_010016,level1,NG_1_010,2009,Patani,Patani,
level2,NG_2_024016,level1,NG_1_024,2009,Pategi,Pategi,
level2,NG_2_033022,level1,NG_1_033,2009,Port-Harcourt,Port-Harcourt,
level2,NG_2_036014,level1,NG_1_036,2009,Potiskum,Potiskum,
level2,NG_2_032014,level1,NG_1_032,2009,Qua'an Pan,Qua'an Pan,
level2,NG_2_034012,level1,NG_1_034,2009,Rabah,Rabah,
level2,NG_2_027020,level1,NG_1_027,2009,Rafi,Rafi,
level2,NG_2_020032,level1,NG_1_020,2009,Rano,Rano,
level2,NG_2_028019,level1,NG_1_028,2009,Remo North,Remo North,
level2,NG_2_027021,level1,NG_1_027,2009,Rijau,Rijau,
level2,NG_2_021030,level1,NG_1_021,2009,Rimi,Rimi,
level2,NG_2_020033,level1,NG_1_020,2009,Rimin Gado,Rimin Gado,
level2,NG_2_018023,level1,NG_1_018,2009,Ringim,Ringim,
level2,NG_2_032015,level1,NG_1_032,2009,Riyom,Riyom,
level2,NG_2_020034,level1,NG_1_020,2009,Rogo,Rogo,
level2,NG_2_018024,level1,NG_1_018,2009,Roni,Roni,
level2,NG_2_019019,level1,NG_1_019,2009,Sabon-Gari,Sabon-Gari,
level2,NG_2_034013,level1,NG_1_034,2009,Sabon Birni,Sabon Birni,
level2,NG_2_021031,level1,NG_1_021,2009,Sabuwa,Sabuwa,
level2,NG_2_021032,level1,NG_1_021,2009,Safana,Safana,
level2,NG_2_006006,level1,NG_1_006,2009,Sagbama,Sagbama,
level2,NG_2_022016,level1,NG_1_022,2009,Sakaba,Sakaba,
level2,NG_2_031031,level1,NG_1_031,2009,Saki East,Saki East,
level2,NG_2_031032,level1,NG_1_031,2009,Saki West,Saki West,
level2,NG_2_021033,level1,NG_1_021,2009,Sandamu,Sandamu,
level2,NG_2_019020,level1,NG_1_019,2009,Sanga,Sanga,
level2,NG_2_010017,level1,NG_1_010,2009,Sapele,Sapele,
level2,NG_2_035011,level1,NG_1_035,2009,Sardauna,Sardauna,
level2,NG_2_028020,level1,NG_1_028,2009,Shagamu,Shagamu,
level2,NG_2_034014,level1,NG_1_034,2009,Shagari,Shagari,
level2,NG_2_022017,level1,NG_1_022,2009,Shanga,Shanga,
level2,NG_2_008027,level1,NG_1_008,2009,Shani,Shani,
level2,NG_2_020035,level1,NG_1_020,2009,Shanono,Shanono,
level2,NG_2_002017,level1,NG_1_002,2009,Shelleng,Shelleng,
level2,NG_2_032016,level1,NG_1_032,2009,Shendam,Shendam,
level2,NG_2_037011,level1,NG_1_037,2009,Shinkafi,Shinkafi,
level2,NG_2_005016,level1,NG_1_005,2009,Shira,Shira,
level2,NG_2_027022,level1,NG_1_027,2009,Shiroro,Shiroro,
level2,NG_2_016010,level1,NG_1_016,2009,Shomgom,Shomgom,
level2,NG_2_025019,level1,NG_1_025,2009,Shomolu,Shomolu,
level2,NG_2_034015,level1,NG_1_034,2009,Silame,Silame,
level2,NG_2_019021,level1,NG_1_019,2009,Soba,Soba,
level2,NG_2_034016,level1,NG_1_034,2009,Sokoto North,Sokoto North,
level2,NG_2_034017,level1,NG_1_034,2009,Sokoto South,Sokoto South,
level2,NG_2_002018,level1,NG_1_002,2009,Song,Song,
level2,NG_2_006007,level1,NG_1_006,2009,Southern Ijaw,Southern Ijaw,
level2,NG_2_018025,level1,NG_1_018,2009,Sule-Tankarkar,Sule-Tankarkar,
level2,NG_2_027023,level1,NG_1_027,2009,Suleja,Suleja,
level2,NG_2_020036,level1,NG_1_020,2009,Sumaila,Sumaila,
level2,NG_2_022018,level1,NG_1_022,2009,Suru,Suru,
level2,NG_2_025020,level1,NG_1_025,2009,Surulere,Surulere,
level2,NG_2_031033,level1,NG_1_031,2009,Surulere,Surulere,
level2,NG_2_027024,level1,NG_1_027,2009,Tafa,Tafa,
level2,NG_2_005017,level1,NG_1_005,2009,Tafawa-Balewa,Tafawa-Balewa,
level2,NG_2_033023,level1,NG_1_033,2009,Tai,Tai,
level2,NG_2_020037,level1,NG_1_020,2009,Takai,Takai,
level2,NG_2_035012,level1,NG_1_035,2009,Takum,Takum,
level2,NG_2_037012,level1,NG_1_037,2009,Talata Mafara,Talata Mafara,
level2,NG_2_034018,level1,NG_1_034,2009,Tambuwal,Tambuwal,
level2,NG_2_034019,level1,NG_1_034,2009,Tangaza,Tangaza,
level2,NG_2_020038,level1,NG_1_020,2009,Tarauni,Tarauni,
level2,NG_2_007020,level1,NG_1_007,2009,Tarka,Tarka,
level2,NG_2_036015,level1,NG_1_036,2009,Tarmua,Tarmua,
level2,NG_2_018026,level1,NG_1_018,2009,Taura,Taura,
level2,NG_2_020039,level1,NG_1_020,2009,Tofa,Tofa,
level2,NG_2_005018,level1,NG_1_005,2009,Toro,Toro,
level2,NG_2_026012,level1,NG_1_026,2009,Toto,Toto,
level2,NG_2_002019,level1,NG_1_002,2009,Toungo,Toungo,
level2,NG_2_037013,level1,NG_1_037,2009,Tsafe,Tsafe,
level2,NG_2_020040,level1,NG_1_020,2009,Tsanyawa,Tsanyawa,
level2,NG_2_020041,level1,NG_1_020,2009,Tudun Wada,Tudun Wada,
level2,NG_2_034020,level1,NG_1_034,2009,Tureta,Tureta,
level2,NG_2_014015,level1,NG_1_014,2009,Udenu,Udenu,
level2,NG_2_014016,level1,NG_1_014,2009,Udi,Udi,
level2,NG_2_010018,level1,NG_1_010,2009,Udu,Udu,
level2,NG_2_003027,level1,NG_1_003,2009,Udung Uko,Udung Uko,
level2,NG_2_010019,level1,NG_1_010,2009,Ughelli North,Ughelli North,
level2,NG_2_010020,level1,NG_1_010,2009,Ughelli South,Ughelli South,
level2,NG_2_001012,level1,NG_1_001,2009,Ugwunagbo,Ugwunagbo,
level2,NG_2_012018,level1,NG_1_012,2009,Uhunmwonde,Uhunmwonde,
level2,NG_2_003028,level1,NG_1_003,2009,Ukanafun,Ukanafun,
level2,NG_2_007021,level1,NG_1_007,2009,Ukum,Ukum,
level2,NG_2_001013,level1,NG_1_001,2009,Ukwa East,Ukwa East,
level2,NG_2_001014,level1,NG_1_001,2009,Ukwa West,Ukwa West,
level2,NG_2_010021,level1,NG_1_010,2009,Ukwuani,Ukwuani,
level2,NG_2_001017,level1,NG_1_001,2009,Umu-Nneochi,Umu-Nneochi,
level2,NG_2_001015,level1,NG_1_001,2009,Umuahia North,Umuahia North,
level2,NG_2_001016,level1,NG_1_001,2009,Umuahia South,Umuahia South,
level2,NG_2_020042,level1,NG_1_020,2009,Ungogo,Ungogo,
level2,NG_2_017027,level1,NG_1_017,2009,Unuimo,Unuimo,
level2,NG_2_003029,level1,NG_1_003,2009,Uruan,Uruan,
level2,NG_2_003030,level1,NG_1_003,2009,Urue-Offong/Oruko,Urue-Offong/Oruko,
level2,NG_2_007022,level1,NG_1_007,2009,Ushongo,Ushongo,
level2,NG_2_035013,level1,NG_1_035,2009,Ussa,Ussa,
level2,NG_2_010022,level1,NG_1_010,2009,Uvwie,Uvwie,
level2,NG_2_003031,level1,NG_1_003,2009,Uyo,Uyo,
level2,NG_2_014017,level1,NG_1_014,2009,Uzo-Uwani,Uzo-Uwani,
level2,NG_2_007023,level1,NG_1_007,2009,Vandeikya,Vandeikya,
level2,NG_2_034021,level1,NG_1_034,2009,Wamako,Wamako,
level2,NG_2_026013,level1,NG_1_026,2009,Wamba,Wamba,
level2,NG_2_020043,level1,NG_1_020,2009,Warawa,Warawa,
level2,NG_2_005019,level1,NG_1_005,2009,Warji,Warji,
level2,NG_2_010023,level1,NG_1_010,2009,Warri North,Warri North,
level2,NG_2_010024,level1,NG_1_010,2009,Warri South,Warri South,
level2,NG_2_010025,level1,NG_1_010,2009,Warri South West,Warri South West,
level2,NG_2_022019,level1,NG_1_022,2009,Wasagu/Danko,Wasagu/Danko,
level2,NG_2_032017,level1,NG_1_032,2009,Wase,Wase,
level2,NG_2_020044,level1,NG_1_020,2009,Wudil,Wudil,
level2,NG_2_035014,level1,NG_1_035,2009,Wukari,Wukari,
level2,NG_2_034022,level1,NG_1_034,2009,Wurno,Wurno,
level2,NG_2_027025,level1,NG_1_027,2009,Wushishi,Wushishi,
level2,NG_2_034023,level1,NG_1_034,2009,Yabo,Yabo,
level2,NG_2_023020,level1,NG_1_023,2009,Yagba East,Yagba East,
level2,NG_2_023021,level1,NG_1_023,2009,Yagba West,Yagba West,
level2,NG_2_009018,level1,NG_1_009,2009,Yakurr,Yakurr,
level2,NG_2_009019,level1,NG_1_009,2009,Yala,Yala,
level2,NG_2_016011,level1,NG_1_016,2009,Yamaltu/Deba,Yamaltu/Deba,
level2,NG_2_018027,level1,NG_1_018,2009,Yankwashi,Yankwashi,
level2,NG_2_022020,level1,NG_1_022,2009,Yauri,Yauri,
level2,NG_2_006008,level1,NG_1_006,2009,Yenegoa,Yenegoa,
level2,NG_2_002020,level1,NG_1_002,2009,Yola North,Yola North,
level2,NG_2_002021,level1,NG_1_002,2009,Yola South,Yola South,
level2,NG_2_035015,level1,NG_1_035,2009,Yorro,Yorro,
level2,NG_2_036016,level1,NG_1_036,2009,Yunusari,Yunusari,
level2,NG_2_036017,level1,NG_1_036,2009,Yusufari,Yusufari,
level2,NG_2_005020,level1,NG_1_005,2009,Zaki,Zaki,
level2,NG_2_021034,level1,NG_1_021,2009,Zango,Zango,
level2,NG_2_019022,level1,NG_1_019,2009,Zango-Kataf,Zango-Kataf,
level2,NG_2_019023,level1,NG_1_019,2009,Zaria,Zaria,
level2,NG_2_035016,level1,NG_1_035,2009,Zing,Zing,
level2,NG_2_037014,level1,NG_1_037,2009,Zurmi,Zurmi,
level2,NG_2_022021,level1,NG_1_022,2009,Zuru,Zuru,
level2,ZA_2_00101,level1,ZA_1_001,2009,West Coast,West Coast,31301.24177
level2,ZA_2_00102,level1,ZA_1_001,2009,Cape Winelands,Cape Winelands,21587.34275
level2,ZA_2_00103,level1,ZA_1_001,2009,Overberg,Overberg,12301.13312
level2,ZA_2_00104,level1,ZA_1_001,2009,Garden Route,Garden Route,23450.63926
level2,ZA_2_00105,level1,ZA_1_001,2009,Central Karoo,Central Karoo,39073.08713
level2,ZA_2_00191,level1,ZA_1_001,2009,City of Cape Town,City of Cape Town,2439.78
level2,ZA_2_00210,level1,ZA_1_002,2009,Sarah Baartman,Sarah Baartman,58560.77988
level2,ZA_2_00212,level1,ZA_1_002,2009,Amathole,Amathole,21717.32609
level2,ZA_2_00213,level1,ZA_1_002,2009,Chris Hani,Chris Hani,36360.22717
level2,ZA_2_00214,level1,ZA_1_002,2009,Joe Gqabi,Joe Gqabi,25825.64997
level2,ZA_2_00215,level1,ZA_1_002,2009,O.R.Tambo,O.R.Tambo,12169.66722
level2,ZA_2_00244,level1,ZA_1_002,2009,Alfred Nzo,Alfred Nzo,10800.59213
level2,ZA_2_00292,level1,ZA_1_002,2009,Buffalo City,Buffalo City,2535.93
level2,ZA_2_00293,level1,ZA_1_002,2009,Nelson Mandela Bay,Nelson Mandela Bay,1958.91
level2,ZA_2_00306,level1,ZA_1_003,2009,Namakwa,Namakwa,127663.2687
level2,ZA_2_00307,level1,ZA_1_003,2009,Pixley ka Seme,Pixley ka Seme,5227.21
level2,ZA_2_00308,level1,ZA_1_003,2009,Z F Mgcawu,Z F Mgcawu,103297.2981
level2,ZA_2_00309,level1,ZA_1_003,2009,Frances Baard,Frances Baard,12930.93473
level2,ZA_2_00345,level1,ZA_1_003,2009,John Taolo Gaetsewe,John Taolo Gaetsewe,27498.91372
level2,ZA_2_00416,level1,ZA_1_004,2009,Xhariep,Xhariep,37930.04968
level2,ZA_2_00418,level1,ZA_1_004,2009,Lejweleputswa,Lejweleputswa,32168.02984
level2,ZA_2_00419,level1,ZA_1_004,2009,Thabo Mofutsanyane,Thabo Mofutsanyane,33516.84503
level2,ZA_2_00420,level1,ZA_1_004,2009,Fezile Dabi,Fezile Dabi,20829.12015
level2,ZA_2_00494,level1,ZA_1_004,2009,Mangaung,Mangaung,6283.99
level2,ZA_2_00521,level1,ZA_1_005,2009,Ugu,Ugu,5079.769482
level2,ZA_2_00522,level1,ZA_1_005,2009,Umgungundlovu,Umgungundlovu,9578.936505
level2,ZA_2_00523,level1,ZA_1_005,2009,Uthukela,Uthukela,11408.30481
level2,ZA_2_00524,level1,ZA_1_005,2009,Umzinyathi,Umzinyathi,8651.941175
level2,ZA_2_00525,level1,ZA_1_005,2009,Amajuba,Amajuba,6963.333221
level2,ZA_2_00526,level1,ZA_1_005,2009,Zululand,Zululand,14911.66104
level2,ZA_2_00527,level1,ZA_1_005,2009,Umkhanyakude,Umkhanyakude,13961.86292
level2,ZA_2_00528,level1,ZA_1_005,2009,King Cetshwayo,King Cetshwayo,8273.054959
level2,ZA_2_00529,level1,ZA_1_005,2009,iLembe,iLembe,3292.259213
level2,ZA_2_00543,level1,ZA_1_005,2009,Harry Gwala,Harry Gwala,10618.03348
